DBCODE,ENTITY,STANDID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP,NO_PLOTS
TP001,7,RS17,1976,1981,TABR,0,0.1248,1.0283,0.617,0.4649,0.2713,1
TP001,7,RS17,1976,1981,THPL,0,0.158,1.9152,0.5995,0.8418,0.1199,1
TP001,7,RS17,1976,1981,TSHE,0,-0.8412,-16.7706,-7.0437,-6.4579,-1.1038,1
TP001,7,RS17,1981,1986,ACMA,0,0.0208,0.2564,0.1128,0.1368,0.0226,1
TP001,7,RS17,1981,1986,ALL,0,1.7496,44.1276,19.0512,20.7838,6.9335,1
TP001,7,RS17,1981,1986,CONU,0,0.0348,0.2941,0.1706,0.1598,0.0341,1
TP001,7,RS17,1981,1986,PSME,0,1.0028,29.7342,13.3507,15.1493,2.6701,1
TP001,7,RS17,1981,1986,TABR,0,-0.1244,-0.9167,-0.55,-0.4244,-0.082,1
TP001,7,RS17,1981,1986,THPL,0,0.1776,2.1666,0.6781,0.9499,0.1356,1
TP001,7,RS17,1981,1986,TSHE,0,0.638,12.593,5.2891,4.8126,4.153,1
TP001,7,RS17,1986,1992,ACMA,0,0.0648,0.7317,0.3219,0.3973,0.0537,1
TP001,7,RS17,1986,1992,ALL,0,-4.944,-105.1152,-46.054,-41.5162,-7.3491,1
TP001,7,RS17,1986,1992,CONU,0,0.0204,0.1944,0.1127,0.1053,0.0188,1
TP001,7,RS17,1986,1992,PSME,0,-1.8776,-28.1308,-12.6307,-13.7477,-2.1051,1
TP001,7,RS17,1986,1992,TABR,0,-0.6676,-5.1536,-3.0922,-2.3697,-0.1888,1
TP001,7,RS17,1986,1992,THPL,0,0.1632,1.9431,0.6082,0.8674,0.1014,1
TP001,7,RS17,1986,1992,TSHE,0,-2.6472,-74.7,-31.374,-26.7687,-5.229,1
TP001,7,RS17,1992,1998,ACMA,0,0.048,0.5706,0.2511,0.3064,0.0418,1
TP001,7,RS17,1992,1998,ALL,0,0.186,15.3055,6.4609,6.7523,14.2379,1
TP001,7,RS17,1992,1998,CONU,0,0.002,-0.0028,-0.0016,-0.0012,-0.0003,1
TP001,7,RS17,1992,1998,PSME,0,0.4784,13.1619,5.9097,6.6356,6.7479,1
TP001,7,RS17,1992,1998,TABR,0,-0.2872,-2.4842,-1.4905,-1.1172,0.4812,1
TP001,7,RS17,1992,1998,THPL,0,-0.258,-0.8136,-0.2547,-0.8741,-0.0424,1
TP001,7,RS17,1992,1998,TSHE,0,0.2028,4.8737,2.0469,1.8028,7.0097,1
TP001,7,RS17,1998,2004,ACMA,0,0.086,1.1664,0.5132,0.6124,0.0855,1
TP001,7,RS17,1998,2004,ALL,0,-1.1416,-17.4122,-6.5194,0.9953,-0.3696,1
TP001,7,RS17,1998,2004,CONU,0,0.0184,0.1421,0.0824,0.0775,0.0137,1
TP001,7,RS17,1998,2004,PSME,0,1.7516,52.1275,23.4053,26.288,3.9009,1
TP001,7,RS17,1998,2004,TABR,0,-0.4396,-3.2534,-1.952,-1.5067,-0.0085,1
TP001,7,RS17,1998,2004,THPL,0,0.126,1.6674,0.5219,0.7082,0.2395,1
TP001,7,RS17,1998,2004,TSHE,0,-2.684,-69.2622,-29.0901,-25.1839,-4.6007,1
TP001,7,RS17,2004,2009,ACMA,0,0.0656,0.9203,0.4049,0.4811,0.081,1
TP001,7,RS17,2004,2009,ALL,0,-1.3644,-2.0758,-0.1511,3.5065,7.4922,1
TP001,7,RS17,2004,2009,CONU,0,0.038,0.3576,0.2074,0.1936,0.0415,1
TP001,7,RS17,2004,2009,PSME,0,1.382,40.1796,18.0407,20.2667,3.6081,1
TP001,7,RS17,2004,2009,TABR,0,-0.2828,-1.8214,-1.0928,-0.8772,0.2979,1
TP001,7,RS17,2004,2009,THPL,0,0.146,1.7963,0.5622,0.7909,0.1124,1
TP001,7,RS17,2004,2009,TSHE,0,-2.7132,-43.5083,-18.2735,-17.3487,3.3513,1
TP001,7,RS18,1973,1976,ABGR,0,0.0008,0.0025,0.0009,0.0019,0.0003,1
TP001,7,RS18,1973,1976,ALL,0,-0.6188,-0.0389,-0.0278,0.2181,-0.0093,1
TP001,7,RS18,1973,1976,PSME,0,-0.6456,-0.3891,-0.1747,0.0703,-0.0582,1
TP001,7,RS18,1973,1976,TSHE,0,0.026,0.3477,0.146,0.1458,0.0487,1
TP001,7,RS18,1976,1981,ABGR,0,0.0044,0.022,0.0077,0.0168,0.0015,1
TP001,7,RS18,1976,1981,ALL,0,2.3128,62.7223,28.1238,31.4313,9.3569,1
TP001,7,RS18,1976,1981,PSME,0,2.188,61.4474,27.5899,30.8712,9.2468,1
TP001,7,RS18,1976,1981,TSHE,0,0.1204,1.2529,0.5262,0.5433,0.1085,1
TP001,7,RS18,1981,1986,ABGR,0,0.006,0.029,0.0101,0.0215,0.002,1
TP001,7,RS18,1981,1986,ALL,0,5.142,114.1577,51.202,56.8703,12.5317,1
TP001,7,RS18,1981,1986,PSME,0,4.9644,112.3379,50.4397,56.0759,12.3793,1
TP001,7,RS18,1981,1986,TSHE,0,0.1716,1.7909,0.7522,0.7729,0.1504,1
TP001,7,RS18,1986,1992,ABGR,0,0.002,0.0107,0.0037,0.0078,0.0006,1
TP001,7,RS18,1986,1992,ALL,0,3.4996,83.988,37.6452,41.9175,6.2742,1
TP001,7,RS18,1986,1992,PSME,0,3.2644,81.7572,36.709,40.9393,6.1182,1
TP001,7,RS18,1986,1992,TSHE,0,0.2332,2.2201,0.9324,0.9704,0.1554,1
TP001,7,RS18,1992,1998,ABGR,0,0.0056,0.0312,0.0109,0.0225,0.0018,1
TP001,7,RS18,1992,1998,ALL,0,-0.3836,17.5121,7.779,9.1048,1.8908,1
TP001,7,RS18,1992,1998,PSME,0,-0.6728,14.6946,6.5979,7.8699,1.6939,1
TP001,7,RS18,1992,1998,TSHE,0,0.2836,2.7863,1.1702,1.2124,0.195,1
TP001,7,RS18,1998,2004,ABGR,0,0.0116,0.0696,0.0244,0.0487,0.0041,1
TP001,7,RS18,1998,2004,ALL,0,-7.8952,-142.5941,-64.1792,-70.7466,-4.9491,1
TP001,7,RS18,1998,2004,PSME,0,-8.4068,-147.7518,-66.3406,-72.9946,-5.3093,1
TP001,7,RS18,1998,2004,TSHE,0,0.5,5.0882,2.137,2.1993,0.3562,1
TP001,7,RS18,2004,2009,ABGR,0,0.0128,0.0852,0.0298,0.0577,0.006,1
TP001,7,RS18,2004,2009,ALL,0,2.278,58.3146,25.9964,28.9932,25.7423,1
TP001,7,RS18,2004,2009,PSME,0,1.6524,52.0779,23.383,26.2683,25.2196,1
TP001,7,RS18,2004,2009,TSHE,0,0.6128,6.1515,2.5836,2.6671,0.5167,1
TP001,7,RS20,1977,1983,ACMA,0,0.0576,0.9316,0.4099,0.4854,0.0683,16
TP001,7,RS20,1977,1983,ALL,0,2.9207,58.6846,26.6062,29.4794,4.4344,16
TP001,7,RS20,1977,1983,ARME,0,-0.0202,-0.0998,-0.0579,-0.0634,-0.0096,16
TP001,7,RS20,1977,1983,CACH,0,0.0026,0.0135,0.0057,0.0088,0.0009,16
TP001,7,RS20,1977,1983,CADE3,0,0.0086,0.0503,0.0149,0.032,0.0025,16
TP001,7,RS20,1977,1983,CONU,0,0.0004,0.0028,0.0016,0.0015,0.0003,16
TP001,7,RS20,1977,1983,PILA,0,-0.3808,-5.3393,-2.1143,-2.3524,-0.3524,16
TP001,7,RS20,1977,1983,PSME,0,3.2197,62.86,28.2241,31.1811,4.704,16
TP001,7,RS20,1977,1983,QUGA,0,0.0149,0.104,0.053,0.1048,0.0088,16
TP001,7,RS20,1977,1983,RHPU,0,0.0094,0.0914,0.0338,0.0494,0.0056,16
TP001,7,RS20,1977,1983,TABR,0,0.0037,0.0325,0.0195,0.0147,0.0033,16
TP001,7,RS20,1977,1983,TSHE,0,0.0048,0.0377,0.0158,0.0174,0.0026,16
TP001,7,RS20,1983,1988,ACMA,0,0.0291,0.1003,0.0441,0.0768,0.0088,16
TP001,7,RS20,1983,1988,ALL,0,0.9525,14.2846,6.4503,7.0859,2.617,16
TP001,7,RS20,1983,1988,ARME,0,0.0814,0.7,0.406,0.4474,0.1352,16
TP001,7,RS20,1983,1988,CACH,0,0.0139,0.0595,0.025,0.04,0.005,16
TP001,7,RS20,1983,1988,CADE3,0,0.008,0.0523,0.0155,0.0307,0.0031,16
TP001,7,RS20,1983,1988,CONU,0,0.0026,0.0118,0.0069,0.0066,0.0014,16
TP001,7,RS20,1983,1988,PILA,0,0.0448,0.8647,0.3424,0.3415,0.5741,16
TP001,7,RS20,1983,1988,PSME,0,0.7582,12.4263,5.5794,6.0936,1.8832,16
TP001,7,RS20,1983,1988,QUGA,0,0.0075,0.005,0.0026,0.0182,0.0005,16
TP001,7,RS20,1983,1988,RHPU,0,0.0021,0.0222,0.0082,0.012,0.0016,16
TP001,7,RS20,1983,1988,TABR,0,0.0014,0.0131,0.0079,0.0058,0.0016,16
TP001,7,RS20,1983,1988,TSHE,0,0.0035,0.0293,0.0123,0.0133,0.0025,16
TP001,7,RS20,1988,1993,ACMA,0,0.0414,0.6095,0.2682,0.3192,0.1144,16
TP001,7,RS20,1988,1993,ALL,0,1.115,28.8951,13.3533,15.0452,5.4457,16
TP001,7,RS20,1988,1993,ARME,0,0.036,0.3694,0.2143,0.2363,0.0649,16
TP001,7,RS20,1988,1993,CACH,0,0.0096,0.0567,0.0238,0.036,0.0048,16
TP001,7,RS20,1988,1993,CADE3,0,0.0144,0.0897,0.0266,0.0534,0.0053,16
TP001,7,RS20,1988,1993,CONU,0,0.0013,0.0081,0.0047,0.0045,0.0009,16
TP001,7,RS20,1988,1993,PILA,0,-0.4185,-6.3739,-2.524,-2.7352,-0.5048,16
TP001,7,RS20,1988,1993,PSME,0,1.4135,33.9509,15.244,16.9601,5.7411,16
TP001,7,RS20,1988,1993,QUGA,0,0.0196,0.1773,0.0904,0.1667,0.0181,16
TP001,7,RS20,1988,1993,RHPU,0,0.0029,0.0303,0.0112,0.0164,0.0022,16
TP001,7,RS20,1988,1993,TABR,0,0.0021,0.0208,0.0125,0.0092,0.0025,16
TP001,7,RS20,1988,1993,TSHE,0,-0.0073,-0.0438,-0.0184,-0.0212,-0.0037,16
TP001,7,RS20,1993,1999,ACMA,0,-0.039,-0.281,-0.1236,-0.1702,-0.0206,16
TP001,7,RS20,1993,1999,ALL,0,1.4972,31.3291,13.9349,15.3689,4.3225,16
TP001,7,RS20,1993,1999,ARME,0,-0.084,-0.7653,-0.4439,-0.4904,-0.074,16
TP001,7,RS20,1993,1999,CACH,0,0.0217,0.1178,0.0495,0.0753,0.0082,16
TP001,7,RS20,1993,1999,CADE3,0,0.0179,0.125,0.0371,0.0688,0.0062,16
TP001,7,RS20,1993,1999,CONU,0,-0.006,-0.034,-0.0197,-0.0187,-0.0033,16
TP001,7,RS20,1993,1999,PILA,0,0.0043,0.0685,0.0271,0.0296,0.428,16
TP001,7,RS20,1993,1999,PSME,0,1.5905,32.1008,14.4133,15.9333,3.966,16
