DBCODE,ENTITY,STANDID,SPECIES,YEAR_AGG,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA,NO_PLOTS
TP001,6,GP01,ALRU,2005,MORTALITY,5,0.028,0.157,0.058,0.091,1
TP001,6,GP01,TSHE,2005,INGROWTH,28,0.12,0.761,0.32,0.362,1
TP001,6,GP01,TSHE,2005,LIVE,500,9.807,92.329,38.778,40.77,1
TP001,6,GP01,TSHE,2005,MORTALITY,20,0.194,1.441,0.605,0.666,1
TP001,6,GP01,ACMA,2005,INGROWTH,77,0.28,1.692,0.744,1.088,1
TP001,6,GP01,ACMA,2005,LIVE,233,2.426,20.961,9.223,12.118,1
TP001,6,GP01,ACMA,2005,MORTALITY,5,0.024,0.152,0.067,0.097,1
TP001,6,GP01,ALL,2005,INGROWTH,112,0.421,2.571,1.124,1.51,1
TP001,6,GP01,ALL,2005,LIVE,888,56.851,952.085,424.706,468.607,1
TP001,6,GP01,ALL,2005,MORTALITY,38,2.228,38.133,17.07,18.862,1
TP001,6,GP01,ABAM,2010,INGROWTH,0,0,0,0,0,1
TP001,6,GP01,ABAM,2010,LIVE,3,0.035,0.24,0.1,0.122,1
TP001,6,GP01,ABAM,2010,MORTALITY,0,0,0,0,0,1
TP001,6,GP01,PSME,2010,INGROWTH,0,0,0,0,0,1
TP001,6,GP01,PSME,2010,LIVE,112,47.357,910.451,408.793,451.51,1
TP001,6,GP01,PSME,2010,MORTALITY,3,0.509,8.111,3.642,3.989,1
TP001,6,GP01,CONU,2010,INGROWTH,3,0.005,0.021,0.012,0.012,1
TP001,6,GP01,CONU,2010,LIVE,38,0.166,0.873,0.506,0.481,1
TP001,6,GP01,CONU,2010,MORTALITY,0,0,0,0,0,1
TP001,6,GP01,ALRU,2010,INGROWTH,0,0,0,0,0,1
TP001,6,GP01,ALRU,2010,LIVE,8,0.073,0.471,0.174,0.266,1
TP001,6,GP01,ALRU,2010,MORTALITY,3,0.007,0.032,0.012,0.02,1
TP001,6,GP01,TSHE,2010,INGROWTH,15,0.04,0.184,0.077,0.094,1
TP001,6,GP01,TSHE,2010,LIVE,505,12.382,125.574,52.741,54.641,1
TP001,6,GP01,TSHE,2010,MORTALITY,10,0.111,0.888,0.373,0.405,1
TP001,6,GP01,ACMA,2010,INGROWTH,20,0.08,0.498,0.219,0.317,1
TP001,6,GP01,ACMA,2010,LIVE,245,3.415,31.478,13.85,17.896,1
TP001,6,GP01,ACMA,2010,MORTALITY,10,0.102,0.897,0.395,0.515,1
TP001,6,GP01,ALL,2010,INGROWTH,38,0.125,0.703,0.309,0.422,1
TP001,6,GP01,ALL,2010,LIVE,907,63.427,1069.087,476.165,524.916,1
TP001,6,GP01,ALL,2010,MORTALITY,25,0.729,9.927,4.421,4.928,1
TP001,6,GP02,PIMO,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PIMO,1927,LIVE,5,0.317,3.293,1.261,1.447,1
TP001,6,GP02,PIMO,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP02,PSME,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PSME,1927,LIVE,724,50.72,691.699,310.573,337.988,1
TP001,6,GP02,PSME,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP02,ALL,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,ALL,1927,LIVE,729,51.037,694.992,311.834,339.435,1
TP001,6,GP02,ALL,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP02,PIMO,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PIMO,1932,LIVE,5,0.353,3.815,1.461,1.649,1
TP001,6,GP02,PIMO,1932,MORTALITY,0,0,0,0,0,1
TP001,6,GP02,PSME,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PSME,1932,LIVE,692,56.196,791.079,355.195,387.085,1
TP001,6,GP02,PSME,1932,MORTALITY,33,0.792,8.381,3.763,4.048,1
TP001,6,GP02,ALL,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,ALL,1932,LIVE,697,56.549,794.895,356.656,388.733,1
TP001,6,GP02,ALL,1932,MORTALITY,33,0.792,8.381,3.763,4.048,1
TP001,6,GP02,PIMO,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PIMO,1937,LIVE,5,0.392,4.417,1.692,1.88,1
TP001,6,GP02,PIMO,1937,MORTALITY,0,0,0,0,0,1
TP001,6,GP02,PSME,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PSME,1937,LIVE,579,58.874,862.395,387.215,422.694,1
TP001,6,GP02,PSME,1937,MORTALITY,114,3.404,37.173,16.691,17.98,1
TP001,6,GP02,ALL,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,ALL,1937,LIVE,584,59.267,866.812,388.907,424.573,1
TP001,6,GP02,ALL,1937,MORTALITY,114,3.404,37.173,16.691,17.98,1
TP001,6,GP02,PIMO,1943,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PIMO,1943,LIVE,5,0.417,4.8,1.838,2.025,1
TP001,6,GP02,PIMO,1943,MORTALITY,0,0,0,0,0,1
TP001,6,GP02,PSME,1943,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PSME,1943,LIVE,470,60.879,926.688,416.083,454.94,1
TP001,6,GP02,PSME,1943,MORTALITY,109,3.595,39.785,17.863,19.254,1
TP001,6,GP02,ALL,1943,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,ALL,1943,LIVE,475,61.296,931.488,417.921,456.965,1
TP001,6,GP02,ALL,1943,MORTALITY,109,3.595,39.785,17.863,19.254,1
TP001,6,GP02,PIMO,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PIMO,1952,LIVE,0,0,0,0,0,1
TP001,6,GP02,PIMO,1952,MORTALITY,5,0.417,4.8,1.838,2.025,1
TP001,6,GP02,PSME,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PSME,1952,LIVE,426,66.788,1056.291,474.275,519.429,1
TP001,6,GP02,PSME,1952,MORTALITY,45,2.13,25.492,11.446,12.38,1
TP001,6,GP02,ALL,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,ALL,1952,LIVE,426,66.788,1056.291,474.275,519.429,1
TP001,6,GP02,ALL,1952,MORTALITY,50,2.547,30.292,13.284,14.405,1
TP001,6,GP02,PSME,1957,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,PSME,1957,LIVE,403,69.61,1121.392,503.505,551.883,1
TP001,6,GP02,PSME,1957,MORTALITY,23,1.242,15.251,6.848,7.414,1
TP001,6,GP02,ALL,1957,INGROWTH,0,0,0,0,0,1
TP001,6,GP02,ALL,1957,LIVE,403,69.61,1121.392,503.505,551.883,1
TP001,6,GP02,ALL,1957,MORTALITY,23,1.242,15.251,6.848,7.414,1
TP001,6,GP03,PSME,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,PSME,1927,LIVE,633,55.718,771.214,346.275,376.982,1
TP001,6,GP03,PSME,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ALL,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALL,1927,LIVE,633,55.718,771.214,346.275,376.982,1
TP001,6,GP03,ALL,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,PSME,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,PSME,1932,LIVE,618,61.628,878.715,394.543,430.102,1
TP001,6,GP03,PSME,1932,MORTALITY,15,0.522,5.883,2.642,2.85,1
TP001,6,GP03,ALL,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALL,1932,LIVE,618,61.628,878.715,394.543,430.102,1
TP001,6,GP03,ALL,1932,MORTALITY,15,0.522,5.883,2.642,2.85,1
TP001,6,GP03,PSME,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,PSME,1937,LIVE,534,64.095,947.792,425.558,464.648,1
TP001,6,GP03,PSME,1937,MORTALITY,85,3.724,43.548,19.553,21.126,1
TP001,6,GP03,ALL,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALL,1937,LIVE,534,64.095,947.792,425.558,464.648,1
TP001,6,GP03,ALL,1937,MORTALITY,85,3.724,43.548,19.553,21.126,1
TP001,6,GP03,PSME,1943,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,PSME,1943,LIVE,468,66.432,1015.909,456.143,498.772,1
TP001,6,GP03,PSME,1943,MORTALITY,67,3.611,43.999,19.755,21.383,1
TP001,6,GP03,ALL,1943,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALL,1943,LIVE,468,66.432,1015.909,456.143,498.772,1
TP001,6,GP03,ALL,1943,MORTALITY,67,3.611,43.999,19.755,21.383,1
TP001,6,GP03,PSME,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,PSME,1952,LIVE,379,67.615,1082.193,485.905,532.373,1
TP001,6,GP03,PSME,1952,MORTALITY,89,7.145,97.072,43.585,47.415,1
TP001,6,GP03,ALL,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALL,1952,LIVE,379,67.615,1082.193,485.905,532.373,1
TP001,6,GP03,ALL,1952,MORTALITY,89,7.145,97.072,43.585,47.415,1
TP001,6,GP03,PSME,1957,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,PSME,1957,LIVE,327,64.772,1057.667,474.892,520.765,1
TP001,6,GP03,PSME,1957,MORTALITY,52,6.636,100.834,45.275,49.495,1
TP001,6,GP03,ALL,1957,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALL,1957,LIVE,327,64.772,1057.667,474.892,520.765,1
TP001,6,GP03,ALL,1957,MORTALITY,52,6.636,100.834,45.275,49.495,1
TP001,6,GP03,PSME,1983,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,PSME,1983,LIVE,253,73.935,1306.465,586.603,645.507,1
TP001,6,GP03,PSME,1983,MORTALITY,75,8.714,128.641,57.76,63.064,1
TP001,6,GP03,ALL,1983,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALL,1983,LIVE,253,73.935,1306.465,586.603,645.507,1
TP001,6,GP03,ALL,1983,MORTALITY,75,8.714,128.641,57.76,63.064,1
TP001,6,GP03,TSHE,1989,INGROWTH,287,2.242,16.07,6.749,7.478,1
TP001,6,GP03,TSHE,1989,LIVE,287,2.242,16.07,6.749,7.478,1
TP001,6,GP03,TSHE,1989,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,PSME,1989,INGROWTH,18,0.207,1.906,0.856,0.915,1
TP001,6,GP03,PSME,1989,LIVE,255,76.381,1372.683,616.335,678.74,1
TP001,6,GP03,PSME,1989,MORTALITY,15,1.94,28.359,12.733,13.893,1
TP001,6,GP03,ABGR,1989,INGROWTH,8,0.026,0.076,0.027,0.069,1
TP001,6,GP03,ABGR,1989,LIVE,8,0.026,0.076,0.027,0.069,1
TP001,6,GP03,ABGR,1989,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,CONU,1989,INGROWTH,23,0.068,0.324,0.188,0.179,1
TP001,6,GP03,CONU,1989,LIVE,23,0.068,0.324,0.188,0.179,1
TP001,6,GP03,CONU,1989,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ALRU,1989,INGROWTH,15,0.073,0.389,0.144,0.229,1
TP001,6,GP03,ALRU,1989,LIVE,15,0.073,0.389,0.144,0.229,1
TP001,6,GP03,ALRU,1989,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ACMA,1989,INGROWTH,28,0.291,2.442,1.074,1.423,1
TP001,6,GP03,ACMA,1989,LIVE,28,0.291,2.442,1.074,1.423,1
TP001,6,GP03,ACMA,1989,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ALL,1989,INGROWTH,376,2.908,21.206,9.038,10.293,1
TP001,6,GP03,ALL,1989,LIVE,613,79.081,1391.983,624.517,688.119,1
TP001,6,GP03,ALL,1989,MORTALITY,15,1.94,28.359,12.733,13.893,1
TP001,6,GP03,ABAM,1994,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ABAM,1994,LIVE,0,0,0,0,0,1
TP001,6,GP03,ABAM,1994,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,PSME,1994,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,PSME,1994,LIVE,211,67.014,1220.639,548.067,603.919,1
TP001,6,GP03,PSME,1994,MORTALITY,45,12.159,213.733,95.966,105.585,1
TP001,6,GP03,ABGR,1994,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ABGR,1994,LIVE,5,0.027,0.091,0.032,0.078,1
TP001,6,GP03,ABGR,1994,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,CONU,1994,INGROWTH,18,0.041,0.179,0.104,0.1,1
TP001,6,GP03,CONU,1994,LIVE,40,0.119,0.561,0.325,0.311,1
TP001,6,GP03,CONU,1994,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ALRU,1994,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALRU,1994,LIVE,15,0.099,0.571,0.211,0.331,1
TP001,6,GP03,ALRU,1994,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,TSHE,1994,INGROWTH,57,0.175,0.852,0.358,0.429,1
TP001,6,GP03,TSHE,1994,LIVE,344,3.374,26.221,11.013,12.006,1
TP001,6,GP03,TSHE,1994,MORTALITY,3,0.024,0.162,0.068,0.077,1
TP001,6,GP03,ACMA,1994,INGROWTH,20,0.065,0.372,0.164,0.244,1
TP001,6,GP03,ACMA,1994,LIVE,50,0.51,4.322,1.902,2.51,1
TP001,6,GP03,ACMA,1994,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ALL,1994,INGROWTH,94,0.281,1.404,0.626,0.772,1
TP001,6,GP03,ALL,1994,LIVE,663,71.143,1252.405,561.55,619.155,1
TP001,6,GP03,ALL,1994,MORTALITY,47,12.183,213.895,96.034,105.662,1
TP001,6,GP03,ABAM,1999,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ABAM,1999,LIVE,3,0.006,0.025,0.01,0.014,1
TP001,6,GP03,ABAM,1999,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,PSME,1999,INGROWTH,5,0.011,0.066,0.03,0.031,1
TP001,6,GP03,PSME,1999,LIVE,196,63.977,1182.11,530.767,585.239,1
TP001,6,GP03,PSME,1999,MORTALITY,20,6.281,110.864,49.778,54.766,1
TP001,6,GP03,ABGR,1999,INGROWTH,3,0.005,0.012,0.004,0.012,1
TP001,6,GP03,ABGR,1999,LIVE,5,0.015,0.038,0.013,0.036,1
TP001,6,GP03,ABGR,1999,MORTALITY,3,0.02,0.071,0.025,0.059,1
TP001,6,GP03,CONU,1999,INGROWTH,8,0.018,0.08,0.046,0.044,1
TP001,6,GP03,CONU,1999,LIVE,47,0.157,0.765,0.444,0.423,1
TP001,6,GP03,CONU,1999,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ALRU,1999,INGROWTH,3,0.013,0.07,0.026,0.041,1
TP001,6,GP03,ALRU,1999,LIVE,15,0.115,0.699,0.259,0.4,1
TP001,6,GP03,ALRU,1999,MORTALITY,3,0.01,0.05,0.019,0.03,1
TP001,6,GP03,TSHE,1999,INGROWTH,52,0.151,0.73,0.307,0.368,1
TP001,6,GP03,TSHE,1999,LIVE,383,4.703,39.41,16.552,17.78,1
TP001,6,GP03,TSHE,1999,MORTALITY,13,0.051,0.275,0.116,0.136,1
TP001,6,GP03,ACMA,1999,INGROWTH,50,0.149,0.844,0.371,0.555,1
TP001,6,GP03,ACMA,1999,LIVE,102,0.904,7.626,3.356,4.436,1
TP001,6,GP03,ACMA,1999,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ALL,1999,INGROWTH,119,0.348,1.802,0.784,1.052,1
TP001,6,GP03,ALL,1999,LIVE,749,69.878,1230.674,551.401,608.328,1
TP001,6,GP03,ALL,1999,MORTALITY,38,6.362,111.261,49.937,54.992,1
TP001,6,GP03,ABAM,2005,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ABAM,2005,LIVE,3,0.008,0.034,0.014,0.019,1
TP001,6,GP03,ABAM,2005,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,PSME,2005,INGROWTH,3,0.006,0.04,0.018,0.019,1
TP001,6,GP03,PSME,2005,LIVE,193,65.716,1231.194,552.806,609.918,1
TP001,6,GP03,PSME,2005,MORTALITY,8,1.814,31.33,14.067,15.466,1
TP001,6,GP03,ABGR,2005,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ABGR,2005,LIVE,5,0.016,0.043,0.015,0.04,1
TP001,6,GP03,ABGR,2005,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,CONU,2005,INGROWTH,10,0.026,0.119,0.069,0.066,1
TP001,6,GP03,CONU,2005,LIVE,57,0.205,1.026,0.595,0.567,1
TP001,6,GP03,CONU,2005,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ALRU,2005,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALRU,2005,LIVE,13,0.112,0.707,0.262,0.401,1
TP001,6,GP03,ALRU,2005,MORTALITY,3,0.017,0.098,0.036,0.057,1
TP001,6,GP03,TSHE,2005,INGROWTH,30,0.095,0.474,0.199,0.237,1
TP001,6,GP03,TSHE,2005,LIVE,391,5.998,53.794,22.593,23.949,1
TP001,6,GP03,TSHE,2005,MORTALITY,23,0.111,0.631,0.265,0.308,1
TP001,6,GP03,ACMA,2005,INGROWTH,23,0.076,0.44,0.194,0.287,1
TP001,6,GP03,ACMA,2005,LIVE,124,1.402,12.401,5.456,7.123,1
TP001,6,GP03,ACMA,2005,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,ALL,2005,INGROWTH,65,0.203,1.072,0.479,0.609,1
TP001,6,GP03,ALL,2005,LIVE,784,73.457,1299.199,581.742,642.018,1
TP001,6,GP03,ALL,2005,MORTALITY,33,1.942,32.059,14.369,15.831,1
TP001,6,GP03,ABAM,2010,INGROWTH,3,0.005,0.02,0.008,0.011,1
TP001,6,GP03,ABAM,2010,LIVE,5,0.012,0.049,0.02,0.027,1
TP001,6,GP03,ABAM,2010,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,PSME,2010,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,PSME,2010,LIVE,181,66.62,1270.035,570.246,629.643,1
TP001,6,GP03,PSME,2010,MORTALITY,13,3.199,55.375,24.863,27.336,1
TP001,6,GP03,ABGR,2010,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ABGR,2010,LIVE,3,0.006,0.014,0.005,0.014,1
TP001,6,GP03,ABGR,2010,MORTALITY,3,0.01,0.03,0.01,0.027,1
TP001,6,GP03,CONU,2010,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,CONU,2010,LIVE,50,0.205,1.061,0.615,0.585,1
TP001,6,GP03,CONU,2010,MORTALITY,8,0.027,0.135,0.078,0.075,1
TP001,6,GP03,ALRU,2010,INGROWTH,0,0,0,0,0,1
TP001,6,GP03,ALRU,2010,LIVE,13,0.116,0.741,0.274,0.42,1
TP001,6,GP03,ALRU,2010,MORTALITY,0,0,0,0,0,1
TP001,6,GP03,TSHE,2010,INGROWTH,8,0.019,0.09,0.038,0.046,1
TP001,6,GP03,TSHE,2010,LIVE,383,7.298,69.745,29.293,30.67,1
TP001,6,GP03,TSHE,2010,MORTALITY,15,0.12,0.808,0.34,0.382,1
TP001,6,GP03,ACMA,2010,INGROWTH,15,0.054,0.324,0.143,0.209,1
TP001,6,GP03,ACMA,2010,LIVE,136,2.077,19.996,8.798,11.25,1
TP001,6,GP03,ACMA,2010,MORTALITY,3,0.012,0.071,0.031,0.046,1
TP001,6,GP03,ALL,2010,INGROWTH,25,0.079,0.434,0.189,0.266,1
TP001,6,GP03,ALL,2010,LIVE,769,76.334,1361.64,609.251,672.609,1
TP001,6,GP03,ALL,2010,MORTALITY,40,3.368,56.42,25.323,27.865,1
TP001,6,GP04,PREM,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PREM,1927,LIVE,3,0.055,0.419,0.155,0.228,1
TP001,6,GP04,PREM,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PIMO,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PIMO,1927,LIVE,3,0.312,3.795,1.454,1.567,1
TP001,6,GP04,PIMO,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PSME,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PSME,1927,LIVE,411,35.004,501.768,225.294,245.704,1
TP001,6,GP04,PSME,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,ACMA,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ACMA,1927,LIVE,30,0.355,2.905,1.278,1.705,1
TP001,6,GP04,ACMA,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,ALRU,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ALRU,1927,LIVE,5,0.016,0.079,0.029,0.048,1
TP001,6,GP04,ALRU,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,ALL,1927,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ALL,1927,LIVE,450,35.743,508.966,228.21,249.253,1
TP001,6,GP04,ALL,1927,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PREM,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PREM,1932,LIVE,3,0.065,0.519,0.192,0.283,1
TP001,6,GP04,PREM,1932,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PIMO,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PIMO,1932,LIVE,3,0.357,4.544,1.74,1.847,1
TP001,6,GP04,PIMO,1932,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PSME,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PSME,1932,LIVE,381,38.158,563.282,252.914,276.175,1
TP001,6,GP04,PSME,1932,MORTALITY,30,0.946,12.071,5.42,5.885,1
TP001,6,GP04,ACMA,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ACMA,1932,LIVE,30,0.454,3.961,1.743,2.284,1
TP001,6,GP04,ACMA,1932,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,ALRU,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ALRU,1932,LIVE,5,0.02,0.098,0.036,0.059,1
TP001,6,GP04,ALRU,1932,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,ALL,1932,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ALL,1932,LIVE,421,39.053,572.405,256.625,280.647,1
TP001,6,GP04,ALL,1932,MORTALITY,30,0.946,12.071,5.42,5.885,1
TP001,6,GP04,PREM,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PREM,1937,LIVE,3,0.071,0.578,0.214,0.314,1
TP001,6,GP04,PREM,1937,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PIMO,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PIMO,1937,LIVE,3,0.388,5.067,1.941,2.042,1
TP001,6,GP04,PIMO,1937,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PSME,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PSME,1937,LIVE,351,41.178,626.751,281.411,307.701,1
TP001,6,GP04,PSME,1937,MORTALITY,30,1.064,12.498,5.612,6.066,1
TP001,6,GP04,ACMA,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ACMA,1937,LIVE,30,0.544,5.01,2.205,2.848,1
TP001,6,GP04,ACMA,1937,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,ALRU,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ALRU,1937,LIVE,5,0.021,0.109,0.04,0.065,1
TP001,6,GP04,ALRU,1937,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,ALL,1937,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ALL,1937,LIVE,391,42.201,637.515,285.81,312.969,1
TP001,6,GP04,ALL,1937,MORTALITY,30,1.064,12.498,5.612,6.066,1
TP001,6,GP04,PREM,1943,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PREM,1943,LIVE,3,0.069,0.555,0.205,0.302,1
TP001,6,GP04,PREM,1943,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PIMO,1943,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PIMO,1943,LIVE,3,0.447,6.109,2.34,2.428,1
TP001,6,GP04,PIMO,1943,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PSME,1943,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PSME,1943,LIVE,292,43.5,686.242,308.123,337.414,1
TP001,6,GP04,PSME,1943,MORTALITY,60,1.856,20.889,9.379,10.118,1
TP001,6,GP04,ACMA,1943,INGROWTH,5,0.051,0.392,0.173,0.235,1
TP001,6,GP04,ACMA,1943,LIVE,35,0.676,6.391,2.812,3.61,1
TP001,6,GP04,ACMA,1943,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,ALRU,1943,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ALRU,1943,LIVE,3,0.012,0.064,0.024,0.038,1
TP001,6,GP04,ALRU,1943,MORTALITY,3,0.009,0.045,0.017,0.027,1
TP001,6,GP04,ALL,1943,INGROWTH,5,0.051,0.392,0.173,0.235,1
TP001,6,GP04,ALL,1943,LIVE,334,44.704,699.361,313.503,343.792,1
TP001,6,GP04,ALL,1943,MORTALITY,62,1.865,20.934,9.396,10.145,1
TP001,6,GP04,PREM,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PREM,1952,LIVE,0,0,0,0,0,1
TP001,6,GP04,PREM,1952,MORTALITY,3,0.069,0.555,0.205,0.302,1
TP001,6,GP04,TSHE,1952,INGROWTH,13,0.029,0.131,0.055,0.067,1
TP001,6,GP04,TSHE,1952,LIVE,13,0.029,0.131,0.055,0.067,1
TP001,6,GP04,TSHE,1952,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,PSME,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PSME,1952,LIVE,255,47.091,771.586,346.442,379.995,1
TP001,6,GP04,PSME,1952,MORTALITY,38,2.062,27.352,12.281,13.352,1
TP001,6,GP04,PIMO,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PIMO,1952,LIVE,3,0.481,6.724,2.575,2.656,1
TP001,6,GP04,PIMO,1952,MORTALITY,0,0,0,0,0,1
TP001,6,GP04,ACMA,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ACMA,1952,LIVE,33,0.839,8.542,3.758,4.74,1
TP001,6,GP04,ACMA,1952,MORTALITY,3,0.018,0.128,0.056,0.079,1
TP001,6,GP04,ALRU,1952,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,ALRU,1952,LIVE,0,0,0,0,0,1
TP001,6,GP04,ALRU,1952,MORTALITY,3,0.012,0.064,0.024,0.038,1
TP001,6,GP04,ALL,1952,INGROWTH,13,0.029,0.131,0.055,0.067,1
TP001,6,GP04,ALL,1952,LIVE,302,48.441,786.983,352.831,387.457,1
TP001,6,GP04,ALL,1952,MORTALITY,45,2.161,28.099,12.566,13.771,1
TP001,6,GP04,PIMO,1957,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PIMO,1957,LIVE,0,0,0,0,0,1
TP001,6,GP04,PIMO,1957,MORTALITY,3,0.481,6.724,2.575,2.656,1
TP001,6,GP04,PSME,1957,INGROWTH,0,0,0,0,0,1
TP001,6,GP04,PSME,1957,LIVE,243,49.538,826.181,370.955,407.192,1
TP001,6,GP04,PSME,1957,MORTALITY,13,0.551,6.512,2.924,3.161,1
