DBCODE,ENTITY,PLOTID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP_BIO,MEAN_ANNUAL_NPP_JENKBIO
TP001,7,PP170008,1990,1995,TSHE,0,0.024,0.262,0.11,0.1133,0.022,0.0227
TP001,7,PP170008,1990,1995,TSME,0,0.0176,0.1767,0.0716,0.1018,0.0143,0.0204
TP001,7,PP170008,1995,2002,ABLA2,0,-0.5424,-4.2753,-1.4408,-2.3892,-0.0353,-0.0617
TP001,9,PP170008,1995,2002,ALL,0,2.1648,32.3209,13.8638,14.4994,2.1511,14.7791
TP001,7,PP170008,1995,2002,PICO,0,0.4864,5.3256,2.0397,2.0106,0.2914,0.2872
TP001,7,PP170008,1995,2002,PIEN,0,0.2576,3.3316,1.1961,1.4457,0.1709,0.2065
TP001,7,PP170008,1995,2002,PIMO,0,0.6336,6.6503,2.5471,2.9265,0.3639,0.4181
TP001,7,PP170008,1995,2002,PSME,0,1.2352,20.3396,9.1325,10.0106,1.3046,1.4301
TP001,7,PP170008,1995,2002,TSHE,0,0.0288,0.3259,0.1369,0.1403,0.0196,0.02
TP001,7,PP170008,1995,2002,TSME,0,0.0656,0.6231,0.2524,0.355,0.0361,0.0507
TP001,7,PP170008,2002,2008,ABLA2,0,0.0528,0.457,0.154,0.2606,0.2975,0.4949
TP001,9,PP170008,2002,2008,ALL,0,1.0768,19.5032,8.2116,8.6487,1.6404,9.1001
TP001,7,PP170008,2002,2008,PICO,0,0.2656,3.5426,1.3568,1.4029,0.2261,0.2338
TP001,7,PP170008,2002,2008,PIEN,0,0.224,2.9865,1.0721,1.278,0.1787,0.213
TP001,7,PP170008,2002,2008,PIMO,0,0.0736,1.2946,0.4958,0.4782,0.0826,0.0797
TP001,7,PP170008,2002,2008,PSME,0,0.8032,13.2724,5.9593,6.5326,0.9932,1.0888
TP001,7,PP170008,2002,2008,TSHE,0,0.0224,0.2464,0.1035,0.1056,0.0172,0.0176
TP001,7,PP170008,2002,2008,TSME,0,-0.3648,-2.2965,-0.9301,-1.4094,-0.155,-0.2349
TP001,7,PP170009,1978,1984,ABAM,0,0,0,0,0,0,0
TP001,7,PP170009,1978,1984,ABLA2,0,0.0688,0.638,0.215,0.3688,0.0358,0.0615
TP001,9,PP170009,1978,1984,ALL,0,1.8848,21.226,8.3887,10.1969,1.3981,10.1969
TP001,7,PP170009,1978,1984,ALRU,0,0.0448,0.4744,0.1755,0.2392,0.0293,0.0399
TP001,7,PP170009,1978,1984,PICO,0,0.1168,1.4592,0.5589,0.567,0.0931,0.0945
TP001,7,PP170009,1978,1984,PIEN,0,0.592,5.2472,1.8837,2.6558,0.314,0.4426
TP001,7,PP170009,1978,1984,PIMO,0,0.3936,4.0069,1.5347,1.7872,0.2558,0.2979
TP001,7,PP170009,1978,1984,POTR2,0,0.152,2.0183,0.7064,0.9693,0.1177,0.1615
TP001,7,PP170009,1978,1984,PSME,0,0.5168,7.3821,3.3146,3.6096,0.5524,0.6016
TP001,7,PP170009,1978,1984,TSHE,0,0,0,0,0,0,0
TP001,7,PP170009,1984,1990,ABAM,0,0,0,0,0,0,0
TP001,7,PP170009,1984,1990,ABLA2,0,0.7888,5.8939,1.9862,3.2494,0.331,0.5416
TP001,9,PP170009,1984,1990,ALL,0,2.5424,28.4813,11.0897,13.7974,1.8483,13.7974
TP001,7,PP170009,1984,1990,ALRU,0,0.0336,0.3731,0.1381,0.1875,0.023,0.0312
TP001,7,PP170009,1984,1990,PICO,0,0.1344,1.6963,0.6497,0.6619,0.1083,0.1103
TP001,7,PP170009,1984,1990,PIEN,0,0.6976,6.4668,2.3216,3.2071,0.3869,0.5345
TP001,7,PP170009,1984,1990,PIMO,0,0.0176,1.7548,0.6721,0.4888,0.112,0.0815
TP001,7,PP170009,1984,1990,POTR2,0,0.1536,2.0106,0.7037,0.9709,0.1173,0.1618
TP001,7,PP170009,1984,1990,PSME,0,0.7168,10.2858,4.6183,5.0319,0.7697,0.8387
TP001,7,PP170009,1984,1990,TSHE,0,0,0,0,0,0,0
TP001,7,PP170009,1990,1995,ABAM,0,0,0,0,0,0,0
TP001,7,PP170009,1990,1995,ABLA2,0,0.2016,1.793,0.6043,1.0307,0.1209,0.2061
TP001,9,PP170009,1990,1995,ALL,0,2.3472,27.3725,11.2563,13.0655,2.4186,13.313
TP001,7,PP170009,1990,1995,ALRU,0,0,0,0,0,0,0
TP001,7,PP170009,1990,1995,PICO,0,0.0832,1.0567,0.4047,0.4115,0.0809,0.0823
TP001,7,PP170009,1990,1995,PIEN,0,0.424,4.7131,1.692,2.1782,0.3384,0.4356
TP001,7,PP170009,1990,1995,PIMO,0,0.2992,3.298,1.2631,1.4241,0.42,0.5324
TP001,7,PP170009,1990,1995,POTR2,0,0.0896,1.2276,0.4297,0.5889,0.0859,0.1178
TP001,7,PP170009,1990,1995,PSME,0,1.2496,15.284,6.8625,7.432,1.3725,1.4864
TP001,7,PP170009,1990,1995,TSHE,0,0,0,0,0,0,0
TP001,7,PP170009,1995,2002,ABAM,0,0.3296,2.5439,1.0608,1.2676,0.1515,0.1811
TP001,7,PP170009,1995,2002,ABLA2,0,0.1856,1.7159,0.5782,0.9938,0.0826,0.142
TP001,9,PP170009,1995,2002,ALL,0,1.3024,21.6807,9.0667,10.6738,1.2952,10.6738
TP001,7,PP170009,1995,2002,ALRU,0,0.088,0.9992,0.3697,0.4995,0.0528,0.0714
TP001,7,PP170009,1995,2002,PICO,0,0.1376,1.7762,0.6803,0.6977,0.0972,0.0997
TP001,7,PP170009,1995,2002,PIEN,0,1.0096,10.4317,3.745,4.9487,0.535,0.707
TP001,7,PP170009,1995,2002,PIMO,0,-1.8288,-16.0035,-6.1294,-7.5995,-0.8756,-1.0856
TP001,7,PP170009,1995,2002,POTR2,0,0.2304,3.1874,1.1156,1.5229,0.1594,0.2176
TP001,7,PP170009,1995,2002,PSME,0,1.1504,17.03,7.6465,8.3431,1.0924,1.1919
TP001,7,PP170009,1995,2002,TSHE,0,0,0,0,0,0,0
TP001,7,PP170009,2002,2008,ABAM,0,0.0416,0.4263,0.1778,0.2031,0.0296,0.0339
TP001,7,PP170009,2002,2008,ABLA2,0,-0.3376,-3.1002,-1.0448,-1.793,-0.1741,-0.2988
TP001,9,PP170009,2002,2008,ALL,0,1.5216,23.7717,10.1496,10.2039,3.0008,11.8408
TP001,7,PP170009,2002,2008,ALRU,0,-0.0304,-0.3437,-0.1272,-0.1714,-0.0212,-0.0286
TP001,7,PP170009,2002,2008,PICO,0,0.1376,1.8027,0.6904,0.7113,0.1151,0.1186
TP001,7,PP170009,2002,2008,PIEN,0,0.7632,7.7888,2.7962,3.7016,0.466,0.6169
TP001,7,PP170009,2002,2008,PIMO,0,-0.9152,-4.8294,-1.8497,-2.9622,1.0009,1.1433
TP001,7,PP170009,2002,2008,POTR2,0,0.1216,1.7225,0.6029,0.8174,0.1005,0.1362
TP001,7,PP170009,2002,2008,PSME,0,0.8496,12.9632,5.8205,6.3584,0.9701,1.0597
TP001,7,PP170009,2002,2008,TSHE,0,0.8912,7.3415,3.0834,3.3387,0.5139,0.5564
TP001,7,PP170010,1978,1984,ABLA2,0,0.088,0.8275,0.2789,0.4824,0.0465,0.0804
TP001,9,PP170010,1978,1984,ALL,0,1.9952,20.6664,8.5682,10.226,1.428,10.226
TP001,7,PP170010,1978,1984,PICO,0,0.1072,1.4045,0.5379,0.5538,0.0897,0.0923
TP001,7,PP170010,1978,1984,PIEN,0,0.344,2.6068,0.9359,1.4045,0.156,0.2341
TP001,7,PP170010,1978,1984,PIMO,0,0.5088,3.8704,1.4824,1.96,0.2471,0.3267
TP001,7,PP170010,1978,1984,POTR2,0,0.0304,0.3589,0.1256,0.1784,0.0209,0.0297
TP001,7,PP170010,1978,1984,PSME,0,0.9168,11.5982,5.2076,5.647,0.8679,0.9412
TP001,7,PP170010,1984,1990,ABLA2,0,-0.3472,-3.1212,-1.0518,-1.7959,-0.1753,-0.2993
TP001,9,PP170010,1984,1990,ALL,0,0.7936,12.1705,5.4692,5.4666,0.9115,5.4666
TP001,7,PP170010,1984,1990,PICO,0,0.1008,1.3581,0.5201,0.5391,0.0867,0.0899
TP001,7,PP170010,1984,1990,PIEN,0,0.0864,0.8797,0.3158,0.4264,0.0526,0.0711
TP001,7,PP170010,1984,1990,PIMO,0,0.1664,1.7727,0.6789,0.7725,0.1132,0.1288
TP001,7,PP170010,1984,1990,POTR2,0,0.0512,0.5971,0.209,0.2959,0.0348,0.0493
TP001,7,PP170010,1984,1990,PSME,0,0.736,10.6841,4.7972,5.2285,0.7995,0.8714
TP001,7,PP170010,1990,1995,ABLA2,0,0.3728,2.7039,0.9112,1.4759,0.53,0.8744
TP001,9,PP170010,1990,1995,ALL,0,1.648,18.912,7.6866,8.8115,1.885,9.3907
TP001,7,PP170010,1990,1995,PICO,0,0.4272,4.3508,1.6664,1.6026,0.3333,0.3205
TP001,7,PP170010,1990,1995,PIEN,0,0.1136,1.131,0.406,0.5464,0.0812,0.1093
TP001,7,PP170010,1990,1995,PIMO,0,0.1136,1.2506,0.479,0.5359,0.0958,0.1072
TP001,7,PP170010,1990,1995,POTR2,0,0.0256,0.3093,0.1082,0.1529,0.0216,0.0306
TP001,7,PP170010,1990,1995,PSME,0,0.5952,9.1664,4.1157,4.4979,0.8231,0.8996
TP001,7,PP170010,1995,2002,ABLA2,0,0.1216,1.044,0.3518,0.5943,0.0503,0.0849
TP001,9,PP170010,1995,2002,ALL,0,1.2976,18.6379,8.0031,8.9884,1.1433,8.9884
TP001,7,PP170010,1995,2002,PICO,0,0.144,1.9091,0.7312,0.7563,0.1045,0.108
TP001,7,PP170010,1995,2002,PIEN,0,0.0864,0.945,0.3392,0.4426,0.0485,0.0632
TP001,7,PP170010,1995,2002,PIMO,0,0.0048,0.211,0.0808,0.063,0.0115,0.009
TP001,7,PP170010,1995,2002,POTR2,0,0.0192,0.2367,0.0828,0.1168,0.0118,0.0167
TP001,7,PP170010,1995,2002,PSME,0,0.9216,14.2922,6.4172,7.0154,0.9167,1.0022
TP001,7,PP170010,2002,2008,ABLA2,0,0.424,3.163,1.0659,1.7425,0.1777,0.2904
TP001,9,PP170010,2002,2008,ALL,0,2.6512,31.5933,12.8134,14.2042,2.4028,14.5625
TP001,7,PP170010,2002,2008,PICO,0,1.0592,11.237,4.3038,4.1932,0.7173,0.6989
TP001,7,PP170010,2002,2008,PIEN,0,0.1056,1.1497,0.4127,0.5355,0.0688,0.0892
TP001,7,PP170010,2002,2008,PIMO,0,0.2096,2.3756,0.9099,1.013,0.4189,0.5271
TP001,7,PP170010,2002,2008,POTR2,0,0.0144,0.16,0.056,0.0789,0.0093,0.0131
TP001,7,PP170010,2002,2008,PSME,0,0.8384,13.508,6.0651,6.6411,1.0108,1.1069
TP001,7,PP170011,1978,1984,ABLA2,0,0.1008,0.9134,0.3078,0.5281,0.0513,0.088
TP001,9,PP170011,1978,1984,ALL,0,1.288,15.8526,6.3674,6.9382,1.0612,6.9382
TP001,7,PP170011,1978,1984,PICO,0,0.504,6.0286,2.3089,2.3113,0.3848,0.3852
TP001,7,PP170011,1978,1984,PIMO,0,0.3264,3.7906,1.4518,1.5936,0.242,0.2656
TP001,7,PP170011,1978,1984,PSME,0,0.3568,5.12,2.2989,2.5052,0.3831,0.4175
TP001,7,PP170011,1984,1990,ABLA2,0,0.0272,0.2382,0.0803,0.1362,0.0134,0.0227
TP001,9,PP170011,1984,1990,ALL,0,1.664,20.6195,8.3374,8.7409,1.3896,8.7409
TP001,7,PP170011,1984,1990,PICO,0,0.92,10.3848,3.9774,3.94,0.6629,0.6567
TP001,7,PP170011,1984,1990,PIMO,0,0.264,3.1611,1.2107,1.3136,0.2018,0.2189
TP001,7,PP170011,1984,1990,PSME,0,0.4528,6.8355,3.0691,3.3512,0.5115,0.5585
TP001,7,PP170011,1990,1995,ABLA2,0,0.0928,0.8672,0.2922,0.5053,0.0584,0.1011
TP001,9,PP170011,1990,1995,ALL,0,1.0384,13.4848,5.4364,5.9483,1.0873,5.9483
TP001,7,PP170011,1990,1995,PICO,0,0.3952,4.9339,1.8897,1.9146,0.3779,0.3829
TP001,7,PP170011,1990,1995,PIMO,0,0.2368,2.9615,1.1342,1.2128,0.2268,0.2426
TP001,7,PP170011,1990,1995,PSME,0,0.3136,4.7222,2.1203,2.3156,0.4241,0.4631
TP001,7,PP170011,1995,2002,ABLA2,0,0.064,0.6068,0.2045,0.3534,0.0292,0.0505
TP001,9,PP170011,1995,2002,ALL,0,2.2256,27.0916,10.9593,12.1646,1.5656,12.1646
TP001,7,PP170011,1995,2002,PICO,0,0.7152,9.0418,3.463,3.5285,0.4947,0.5041
TP001,7,PP170011,1995,2002,PIMO,0,0.8608,8.184,3.1345,3.7348,0.4478,0.5335
TP001,7,PP170011,1995,2002,PSME,0,0.5856,9.2591,4.1573,4.5479,0.5939,0.6497
TP001,7,PP170011,2002,2008,ABLA2,0,-0.8672,-7.2048,-2.428,-4.0768,-0.4047,-0.6795
TP001,9,PP170011,2002,2008,ALL,0,0.6624,11.6808,5.116,3.7228,0.8527,3.7228
TP001,7,PP170011,2002,2008,PICO,0,0.9072,10.3073,3.9477,3.9191,0.6579,0.6532
TP001,7,PP170011,2002,2008,PIMO,0,0.3072,3.8683,1.4816,1.5728,0.2469,0.2621
TP001,7,PP170011,2002,2008,PSME,0,0.3152,4.71,2.1148,2.3077,0.3525,0.3846
TP001,7,PP170012,1978,1984,ABLA2,0,0.2896,2.0065,0.6762,1.0823,0.1127,0.1804
TP001,9,PP170012,1978,1984,ALL,0,1.9056,20.016,8.2402,9.3752,1.3734,9.3752
TP001,7,PP170012,1978,1984,PICO,0,0.4176,5.0047,1.9168,1.9249,0.3195,0.3208
TP001,7,PP170012,1978,1984,PIMO,0,0.3664,2.6171,1.0023,1.3563,0.1671,0.2261
TP001,7,PP170012,1978,1984,PSME,0,0.7792,9.7247,4.3664,4.7317,0.7277,0.7886
TP001,7,PP170012,1978,1984,TSHE,0,0.0528,0.663,0.2785,0.2801,0.0464,0.0467
TP001,7,PP170012,1984,1990,ABLA2,0,0.024,0.1937,0.0653,0.1091,0.0109,0.0182
TP001,9,PP170012,1984,1990,ALL,0,-1.8144,-11.5217,-3.8247,-5.641,-0.6375,-5.641
TP001,7,PP170012,1984,1990,PICO,0,0.5744,7.165,2.7442,2.7808,0.4574,0.4635
TP001,7,PP170012,1984,1990,PIMO,0,-3.0672,-28.2744,-10.8291,-13.0722,-1.8048,-2.1787
TP001,7,PP170012,1984,1990,PSME,0,0.592,8.6011,3.8619,4.2086,0.6436,0.7014
TP001,7,PP170012,1984,1990,TSHE,0,0.0624,0.7929,0.333,0.3327,0.0555,0.0554
TP001,7,PP170012,1990,1995,ABLA2,0,-0.0032,-0.033,-0.0111,-0.0186,-0.0022,-0.0037
TP001,9,PP170012,1990,1995,ALL,0,1.2576,14.6851,6.1003,6.7889,3.3859,9.4033
TP001,7,PP170012,1990,1995,PICO,0,0.4112,5.2113,1.9959,2.0332,0.3992,0.4066
TP001,7,PP170012,1990,1995,PIMO,0,0.3376,2.0032,0.7672,1.1507,2.3193,2.8446
TP001,7,PP170012,1990,1995,PSME,0,0.4576,6.7855,3.0467,3.3243,0.6093,0.6649
TP001,7,PP170012,1990,1995,TSHE,0,0.0544,0.718,0.3016,0.2994,0.0603,0.0599
TP001,7,PP170012,1995,2002,ABLA2,0,0.0352,0.3076,0.1037,0.174,0.1207,0.1951
TP001,9,PP170012,1995,2002,ALL,0,2.1376,24.7033,10.3434,11.7528,1.5836,11.923
TP001,7,PP170012,1995,2002,PICO,0,0.488,6.2272,2.385,2.4415,0.3407,0.3488
TP001,7,PP170012,1995,2002,PIMO,0,0.6736,3.9989,1.5316,2.2908,0.2188,0.3273
TP001,7,PP170012,1995,2002,PSME,0,0.8416,12.8252,5.7585,6.2899,0.8226,0.8986
TP001,7,PP170012,1995,2002,TSHE,0,0.0992,1.3445,0.5647,0.5567,0.0807,0.0795
TP001,7,PP170012,2002,2008,ABLA2,0,0.0352,0.2935,0.0989,0.1668,0.0165,0.0278
TP001,9,PP170012,2002,2008,ALL,0,1.392,18.2731,7.7763,8.4197,1.2961,8.4197
TP001,7,PP170012,2002,2008,PICO,0,0.3872,5.0926,1.9505,2.007,0.3251,0.3345
TP001,7,PP170012,2002,2008,PIMO,0,0.0736,0.6731,0.2578,0.3177,0.043,0.053
TP001,7,PP170012,2002,2008,PSME,0,0.8608,11.7012,5.2538,5.717,0.8756,0.9528
TP001,7,PP170012,2002,2008,TSHE,0,0.0352,0.5128,0.2154,0.2111,0.0359,0.0352
TP001,9,PP170013,1978,1984,ALL,0,1.9024,25.0906,10.795,11.4617,1.7992,11.4617
TP001,7,PP170013,1978,1984,PICO,0,0.6512,6.961,2.6661,2.5966,0.4443,0.4328
TP001,7,PP170013,1978,1984,PIMO,0,0.016,0.1711,0.0655,0.0748,0.0109,0.0125
TP001,7,PP170013,1978,1984,PSME,0,1.2352,17.9585,8.0633,8.7903,1.3439,1.465
TP001,9,PP170013,1984,1990,ALL,0,1.2816,20.0418,8.7699,9.3045,1.4617,9.3045
TP001,7,PP170013,1984,1990,ALRU,0,0.2944,2.1485,0.7949,1.1806,0.1325,0.1968
TP001,7,PP170013,1984,1990,PICO,0,0.4432,5.2529,2.0119,2.0152,0.3353,0.3359
TP001,7,PP170013,1984,1990,PIMO,0,-0.5808,-4.3572,-1.6688,-2.2247,-0.2781,-0.3708
TP001,7,PP170013,1984,1990,PSME,0,1.1248,16.9976,7.6319,8.3334,1.272,1.3889
TP001,9,PP170013,1990,1995,ALL,0,2.248,25.5828,10.5934,11.3113,2.4524,11.7563
TP001,7,PP170013,1990,1995,ALRU,0,0.0112,0.1069,0.0395,0.056,0.0079,0.0112
TP001,7,PP170013,1990,1995,PICO,0,1.1168,11.7364,4.495,4.3587,0.899,0.8717
TP001,7,PP170013,1990,1995,PIMO,0,0.2976,1.6703,0.6397,0.9872,0.4617,0.6424
TP001,7,PP170013,1990,1995,PSME,0,0.8224,12.0692,5.4191,5.9094,1.0838,1.1819
TP001,7,PP170013,1995,2002,ABLA2,0,0.2896,2.0065,0.6762,1.0823,0.0966,0.1546
TP001,9,PP170013,1995,2002,ALL,0,2.9872,38.1138,16.1432,17.041,2.3062,17.041
TP001,7,PP170013,1995,2002,ALRU,0,-0.3056,-2.2553,-0.8345,-1.2366,-0.1192,-0.1767
TP001,7,PP170013,1995,2002,PICO,0,1.2736,13.6573,5.2307,5.0983,0.7472,0.7283
TP001,7,PP170013,1995,2002,PIMO,0,0.04,0.333,0.1275,0.1634,0.0182,0.0233
TP001,7,PP170013,1995,2002,PSME,0,1.6896,24.3723,10.9432,11.9336,1.5633,1.7048
TP001,7,PP170013,2002,2008,ABLA2,0,0.0368,0.2945,0.0993,0.1661,0.0165,0.0277
TP001,9,PP170013,2002,2008,ALL,0,1.9776,28.5325,12.2685,13.2573,2.1838,13.4634
TP001,7,PP170013,2002,2008,ALRU,0,0,0,0,0,0,0
TP001,7,PP170013,2002,2008,PICO,0,0.608,7.4264,2.8443,2.8706,0.4741,0.4784
TP001,7,PP170013,2002,2008,PIMO,0,0.0336,0.295,0.113,0.1415,0.0188,0.0236
TP001,7,PP170013,2002,2008,PSME,0,1.2992,20.5166,9.2119,10.0791,1.5353,1.6799
TP001,7,PP170014,1978,1984,ABLA2,0,0.3184,2.2336,0.7527,1.2102,0.1255,0.2017
TP001,9,PP170014,1978,1984,ALL,0,2.3104,22.8452,8.8517,9.9825,1.4753,9.9825
TP001,7,PP170014,1978,1984,PICO,0,0.9248,9.3494,3.5808,3.4298,0.5968,0.5716
TP001,7,PP170014,1978,1984,PIEN,0,0.0896,1.1005,0.3951,0.4857,0.0658,0.0809
TP001,7,PP170014,1978,1984,PIMO,0,0.5936,5.0813,1.9461,2.4275,0.3244,0.4046
TP001,7,PP170014,1978,1984,POTR2,0,0.0672,0.9017,0.3156,0.4332,0.0526,0.0722
TP001,7,PP170014,1978,1984,PSME,0,0.2816,3.666,1.646,1.785,0.2743,0.2975
TP001,7,PP170014,1978,1984,TSHE,0,0.0352,0.5128,0.2154,0.2111,0.0359,0.0352
TP001,7,PP170014,1984,1990,ABLA2,0,0.3504,2.5164,0.848,1.3705,0.1413,0.2284
TP001,9,PP170014,1984,1990,ALL,0,0.5488,10.3407,4.0901,4.1792,0.6817,4.1792
TP001,7,PP170014,1984,1990,PICO,0,0.4736,5.4736,2.0964,2.0814,0.3494,0.3469
TP001,7,PP170014,1984,1990,PIEN,0,0.1296,1.7457,0.6267,0.7476,0.1044,0.1246
TP001,7,PP170014,1984,1990,PIMO,0,-0.904,-6.2443,-2.3916,-3.3155,-0.3986,-0.5526
TP001,7,PP170014,1984,1990,POTR2,0,0.112,1.5351,0.5373,0.7349,0.0895,0.1225
TP001,7,PP170014,1984,1990,PSME,0,0.3552,4.8712,2.1872,2.3785,0.3645,0.3964
TP001,7,PP170014,1984,1990,TSHE,0,0.032,0.443,0.1861,0.1819,0.031,0.0303
TP001,7,PP170014,1990,1995,ABLA2,0,0.0576,0.4932,0.1662,0.2796,0.0332,0.0559
TP001,9,PP170014,1990,1995,ALL,0,1.1792,13.8,5.6504,6.1941,1.6602,6.9166
TP001,7,PP170014,1990,1995,PICO,0,0.352,4.1607,1.5936,1.5912,0.3187,0.3182
TP001,7,PP170014,1990,1995,PIEN,0,0.0416,0.4963,0.1782,0.2207,0.0356,0.0441
TP001,7,PP170014,1990,1995,PIMO,0,0.0624,0.7639,0.2926,0.3157,0.5887,0.7856
TP001,7,PP170014,1990,1995,POTR2,0,0.08,1.1142,0.39,0.5315,0.078,0.1063
TP001,7,PP170014,1990,1995,PSME,0,0.56,6.4069,2.8767,3.106,0.5753,0.6212
TP001,7,PP170014,1990,1995,TSHE,0,0.0256,0.3648,0.1532,0.1495,0.0306,0.0299
TP001,7,PP170014,1995,2002,ABLA2,0,0.0832,0.723,0.2437,0.4122,0.0348,0.0589
TP001,9,PP170014,1995,2002,ALL,0,3.4,36.1788,14.5001,15.495,2.0714,15.495
TP001,7,PP170014,1995,2002,PICO,0,1.728,17.5409,6.7182,6.4507,0.9597,0.9215
TP001,7,PP170014,1995,2002,PIEN,0,0.1296,1.702,0.611,0.7314,0.0873,0.1045
TP001,7,PP170014,1995,2002,PIMO,0,0.4016,2.8756,1.1014,1.4894,0.1573,0.2128
TP001,7,PP170014,1995,2002,POTR2,0,0.1008,1.4198,0.4969,0.6751,0.071,0.0964
TP001,7,PP170014,1995,2002,PSME,0,0.9056,11.16,5.0108,5.4267,0.7158,0.7752
TP001,7,PP170014,1995,2002,TSHE,0,0.0512,0.7575,0.3181,0.3095,0.0454,0.0442
TP001,7,PP170014,2002,2008,ABLA2,0,0.08,0.6934,0.2337,0.3973,0.0389,0.0662
TP001,9,PP170014,2002,2008,ALL,0,1.9824,22.8957,9.2711,10.1053,1.5452,10.1053
TP001,7,PP170014,2002,2008,PICO,0,0.6608,7.8853,3.0201,3.0273,0.5033,0.5046
TP001,7,PP170014,2002,2008,PIEN,0,0.0752,0.9808,0.3521,0.4277,0.0587,0.0713
TP001,7,PP170014,2002,2008,PIMO,0,0.216,2.5773,0.9871,1.0772,0.1645,0.1795
TP001,7,PP170014,2002,2008,POTR2,0,0.104,1.4846,0.5196,0.7036,0.0866,0.1173
TP001,7,PP170014,2002,2008,PSME,0,0.8336,9.079,4.0765,4.3926,0.6794,0.7321
TP001,7,PP170014,2002,2008,TSHE,0,0.0128,0.1953,0.082,0.0796,0.0137,0.0133
TP001,7,PP170015,1978,1984,ABLA2,0,0.0048,0.0345,0.0116,0.0195,0.0019,0.0033
TP001,9,PP170015,1978,1984,ALL,0,1.648,28.0684,12.2975,13.4096,2.0496,13.4096
TP001,7,PP170015,1978,1984,PICO,0,0.1424,1.9445,0.7447,0.7713,0.1241,0.1286
TP001,7,PP170015,1978,1984,PIMO,0,0.1184,1.1471,0.4394,0.5243,0.0732,0.0874
TP001,7,PP170015,1978,1984,PSME,0,1.1296,21.5879,9.693,10.6977,1.6155,1.783
TP001,7,PP170015,1978,1984,TSHE,0,0.2528,3.3544,1.4088,1.3968,0.2348,0.2328
TP001,7,PP170015,1984,1990,ABLA2,0,0.016,0.1408,0.0475,0.0798,0.0079,0.0133
TP001,9,PP170015,1984,1990,ALL,0,1.584,21.8766,9.3472,10.0748,1.8018,10.3058
TP001,7,PP170015,1984,1990,PICO,0,0.632,6.8309,2.6162,2.5634,0.68,0.6582
TP001,7,PP170015,1984,1990,PIMO,0,0.0224,0.2448,0.0938,0.1103,0.0156,0.0184
TP001,7,PP170015,1984,1990,PSME,0,0.8464,14.9151,6.6969,7.363,1.1161,1.2272
TP001,7,PP170015,1984,1990,TSHE,0,0.0672,-0.2551,-0.1071,-0.0417,-0.0179,-0.0069
TP001,7,PP170015,1990,1995,ABLA2,0,0.0208,0.1827,0.0616,0.1038,0.0123,0.0208
TP001,9,PP170015,1990,1995,ALL,0,0.8864,19.3046,8.574,8.8819,2.4423,9.6259
TP001,7,PP170015,1990,1995,PICO,0,0.2528,3.1709,1.2144,1.2352,0.2429,0.247
TP001,7,PP170015,1990,1995,PIMO,0,-0.4864,-3.3834,-1.2959,-1.7945,-0.2592,-0.3589
TP001,7,PP170015,1990,1995,PSME,0,0.872,16.3223,7.3287,8.0808,1.4657,1.6162
TP001,7,PP170015,1990,1995,TSHE,0,0.2272,3.0122,1.2651,1.2566,0.9805,0.9953
TP001,7,PP170015,1995,2002,ABLA2,0,0.376,2.7342,0.9214,1.4943,0.1316,0.2135
TP001,9,PP170015,1995,2002,ALL,0,2.1104,35.5229,15.5078,17.5068,2.4121,17.7766
TP001,7,PP170015,1995,2002,PICO,0,-0.0944,0.1059,0.0406,0.1599,0.0058,0.0228
TP001,7,PP170015,1995,2002,PIMO,0,0.0176,0.1798,0.0689,0.0779,0.2065,0.2809
TP001,7,PP170015,1995,2002,PSME,0,1.5072,28.4726,12.7842,14.1016,1.8263,2.0145
TP001,7,PP170015,1995,2002,TSHE,0,0.304,4.0304,1.6928,1.6732,0.2418,0.239
TP001,7,PP170015,2002,2008,ABLA2,0,-0.0304,-0.2519,-0.0849,-0.1415,-0.0142,-0.0236
TP001,9,PP170015,2002,2008,ALL,0,-1.0064,1.5263,1.9855,1.756,0.6295,2.0411
TP001,7,PP170015,2002,2008,PICO,0,-1.08,-12.7629,-4.8882,-4.9022,-0.5161,-0.5319
TP001,7,PP170015,2002,2008,PIMO,0,-0.9648,-6.8232,-2.6133,-3.5815,-0.4355,-0.5969
TP001,7,PP170015,2002,2008,PSME,0,1.1536,20.6503,9.272,10.2046,1.5453,1.7008
TP001,7,PP170015,2002,2008,TSHE,0,-0.0848,0.714,0.2999,0.1766,0.05,0.0294
TP001,7,PP170016,1978,1984,ABLA2,0,0.1184,1.0706,0.3608,0.616,0.0601,0.1027
TP001,9,PP170016,1978,1984,ALL,0,0.4336,7.7201,3.752,3.7203,0.6253,3.7203
TP001,7,PP170016,1978,1984,PICO,0,0.2816,3.4008,1.3025,1.3079,0.2171,0.218
TP001,7,PP170016,1978,1984,PIMO,0,-1.3024,-13.3786,-5.124,-5.9062,-0.854,-0.9844
TP001,7,PP170016,1978,1984,PSME,0,0.4656,7.9069,3.5502,3.8973,0.5917,0.6495
TP001,7,PP170016,1978,1984,TSHE,0,0.8704,8.7203,3.6625,3.8053,0.6104,0.6342
TP001,7,PP170016,1984,1990,ABLA2,0,0.3008,2.0845,0.7025,1.1232,0.1171,0.1872
