DBCODE,ENTITY,STANDID,PLOTID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP_BIO,MEAN_ANNUAL_NPP_JENKBIO
TP001,7,CH23,CH230001,2001,2006,ALRU,0,-3.4935,-37.6466,-13.9292,-18.9321,-1.3776,-1.8006
TP001,7,CH23,CH230001,2001,2006,PISI,0,2.1136,38.7851,14.3505,13.7544,2.9164,2.7952
TP001,7,CH23,CH230001,2001,2006,RHPU,0,0.0377,0.3801,0.1406,0.2055,0.0281,0.0411
TP001,9,CH41,CH410001,1940,1946,ALL,0,3.8999,86.744,38.8903,42.8471,6.4817,42.8471
TP001,7,CH41,CH410001,1940,1946,ALRU,0,0.003,0.0513,0.019,0.0241,0.0032,0.004
TP001,7,CH41,CH410001,1940,1946,PISI,0,0.0027,0.0341,0.0126,0.0121,0.0021,0.002
TP001,7,CH41,CH410001,1940,1946,PREM,0,-0.0709,-0.5777,-0.2138,-0.3142,-0.0356,-0.0524
TP001,7,CH41,CH410001,1940,1946,PSME,0,3.764,83.9014,37.6718,41.8087,6.2786,6.9681
TP001,7,CH41,CH410001,1940,1946,TSHE,0,0.2011,3.3349,1.4007,1.3164,0.2334,0.2194
TP001,9,CH41,CH410001,1946,1951,ALL,0,3.9592,84.5651,37.8286,41.7449,8.6991,42.9932
TP001,7,CH41,CH410001,1946,1951,ALRU,0,0.0297,0.4313,0.1596,0.2037,0.0319,0.0407
TP001,7,CH41,CH410001,1946,1951,PISI,0,0.0079,0.1009,0.0373,0.0358,0.0075,0.0072
TP001,7,CH41,CH410001,1946,1951,PREM,0,0,0,0,0,0,0
TP001,7,CH41,CH410001,1946,1951,PSME,0,3.7074,80.6173,36.1972,40.1478,8.33,9.215
TP001,7,CH41,CH410001,1946,1951,TSHE,0,0.2142,3.4157,1.4346,1.3577,0.2869,0.2715
TP001,9,CH41,CH410001,1951,1957,ALL,0,0.5871,34.1502,16.5,16.725,3.2114,17.2267
TP001,7,CH41,CH410001,1951,1957,ALRU,0,-1.4233,-16.5727,-6.1319,-8.1916,-1.022,-1.3653
TP001,7,CH41,CH410001,1951,1957,PISI,0,0.001,0.0115,0.0043,0.0041,0.0007,0.0007
TP001,7,CH41,CH410001,1951,1957,PSME,0,1.705,45.8233,20.5747,22.9713,3.8905,4.3302
TP001,7,CH41,CH410001,1951,1957,TSHE,0,0.3044,4.8881,2.053,1.9412,0.3422,0.3235
TP001,9,CH41,CH410001,1957,1978,ALL,0,9.4675,251.2288,112.13,122.3204,5.9481,123.0542
TP001,7,CH41,CH410001,1957,1978,ALRU,0,-0.3758,-3.8036,-1.4073,-1.9451,0.2232,0.2951
TP001,7,CH41,CH410001,1957,1978,PISI,0,0.0385,0.5013,0.1855,0.1777,0.0088,0.0085
TP001,7,CH41,CH410001,1957,1978,PSME,0,8.0801,222.3726,99.8453,111.6218,5.0729,5.6613
TP001,7,CH41,CH410001,1957,1978,TSHE,0,1.7247,32.1586,13.5066,12.4661,0.6432,0.5936
TP001,9,CH41,CH410001,1978,1983,ALL,0,-0.8505,4.5974,2.2376,1.9923,8.5939,10.9704
TP001,7,CH41,CH410001,1978,1983,ALRU,0,-0.3664,-4.5453,-1.6818,-2.2147,-0.0096,0.0024
TP001,7,CH41,CH410001,1978,1983,PISI,0,0.0126,0.1687,0.0624,0.0598,0.0125,0.012
TP001,7,CH41,CH410001,1978,1983,PSME,0,-0.7919,3.0297,1.3603,1.874,8.0053,8.8181
TP001,7,CH41,CH410001,1978,1983,TSHE,0,0.2953,5.9444,2.4966,2.2731,0.5858,0.5441
TP001,9,CH41,CH410001,1983,1989,ALL,0,0.9066,36.704,16.6588,17.525,5.9577,21.0594
TP001,7,CH41,CH410001,1983,1989,ALRU,0,-0.466,-6.0895,-2.2531,-2.9331,-0.1246,-0.1562
TP001,7,CH41,CH410001,1983,1989,PISI,0,0.0168,0.233,0.0862,0.0826,0.0144,0.0138
TP001,7,CH41,CH410001,1983,1989,PSME,0,0.8463,32.7695,14.7135,16.5968,5.3825,5.9678
TP001,7,CH41,CH410001,1983,1989,TSHE,0,0.5095,9.7911,4.1123,3.7788,0.6854,0.6298
TP001,9,CH41,CH410001,1989,1994,ALL,0,1.7146,52.684,23.4672,25.8292,7.537,29.0328
TP001,7,CH41,CH410001,1989,1994,ALRU,0,0,0,0,0,0,0
TP001,7,CH41,CH410001,1989,1994,PISI,0,0.0062,0.0854,0.0316,0.0303,0.0063,0.0061
TP001,7,CH41,CH410001,1989,1994,PSME,0,1.3941,46.3512,20.8117,23.404,6.5552,7.2978
TP001,7,CH41,CH410001,1989,1994,TSHE,0,0.3143,6.2473,2.6239,2.3949,0.5248,0.479
TP001,9,CH41,CH410001,1994,1999,ALL,0,2.0084,55.51,24.4393,25.7015,7.1937,28.2236
TP001,7,CH41,CH410001,1994,1999,PISI,0,0.0059,0.0835,0.0309,0.0296,0.0062,0.0059
TP001,7,CH41,CH410001,1994,1999,PSME,0,1.3289,38.9382,17.4833,19.6006,5.8025,6.4423
TP001,7,CH41,CH410001,1994,1999,TSHE,0,0.6736,16.4883,6.9251,6.0713,1.385,1.2143
TP001,9,CH41,CH410001,1999,2004,ALL,0,2.3084,62.7689,27.8708,30.1632,6.8645,31.5755
TP001,7,CH41,CH410001,1999,2004,PISI,0,0.0037,0.0551,0.0204,0.0195,0.0041,0.0039
TP001,7,CH41,CH410001,1999,2004,PSME,0,1.8488,52.0915,23.3891,26.1976,5.9682,6.6518
TP001,7,CH41,CH410001,1999,2004,TSHE,0,0.4559,10.6222,4.4613,3.946,0.8923,0.7892
TP001,9,CH41,CH410001,2004,2009,ALL,0,1.2854,45.8029,20.2552,21.7505,5.3485,23.1702
TP001,7,CH41,CH410001,2004,2009,PISI,0,0.0064,0.0899,0.0333,0.0319,0.0067,0.0064
TP001,7,CH41,CH410001,2004,2009,PSME,0,0.8779,35.2567,15.8302,17.8925,4.4635,4.9982
TP001,7,CH41,CH410001,2004,2009,TSHE,0,0.401,10.4563,4.3916,3.8261,0.8783,0.7652
TP001,9,CH42,CH420001,1940,1946,ALL,0,0.8095,36.2325,16.2458,16.3595,2.7076,16.3595
TP001,7,CH42,CH420001,1940,1946,ALRU,0,-0.577,-6.0951,-2.2552,-3.0801,-0.3759,-0.5134
TP001,7,CH42,CH420001,1940,1946,PISI,0,0.0082,0.1023,0.0379,0.0363,0.0063,0.006
TP001,7,CH42,CH420001,1940,1946,PSME,0,0.4448,25.1207,11.2792,12.7672,1.8799,2.1279
TP001,7,CH42,CH420001,1940,1946,TSHE,0,0.9335,17.1046,7.1839,6.6362,1.1973,1.106
TP001,9,CH42,CH420001,1946,1951,ALL,0,2.6286,59.5188,26.1168,27.6566,10.6955,33.7799
TP001,7,CH42,CH420001,1946,1951,ALRU,0,0.0571,0.7851,0.2905,0.3754,0.525,0.7117
TP001,7,CH42,CH420001,1946,1951,PISI,0,0.0059,0.0765,0.0283,0.0271,0.0057,0.0054
TP001,7,CH42,CH420001,1946,1951,PSME,0,1.5614,40.0683,17.9907,20.0611,8.6033,9.499
TP001,7,CH42,CH420001,1946,1951,TSHE,0,1.0042,18.589,7.8074,7.1929,1.5615,1.4386
TP001,9,CH42,CH420001,1951,1957,ALL,0,2.1787,53.8665,23.5003,24.4105,6.3011,27.0319
TP001,7,CH42,CH420001,1951,1957,ALRU,0,0.0329,0.4598,0.1701,0.2182,0.0284,0.0364
TP001,7,CH42,CH420001,1951,1957,PISI,0,0.0049,0.066,0.0244,0.0234,0.0041,0.0039
TP001,7,CH42,CH420001,1951,1957,PSME,0,1.0037,31.1263,13.9757,15.6593,4.7136,5.2313
TP001,7,CH42,CH420001,1951,1957,TSHE,0,1.1371,22.2144,9.3301,8.5096,1.555,1.4183
TP001,9,CH42,CH420001,1957,1978,ALL,0,11.5387,290.764,128.6904,131.8419,6.5738,132.3284
TP001,7,CH42,CH420001,1957,1978,ALRU,0,-1.5547,-17.6757,-6.54,-8.784,-0.3114,-0.4183
TP001,7,CH42,CH420001,1957,1978,PISI,0,0.018,0.2454,0.0908,0.087,0.0043,0.0041
TP001,7,CH42,CH420001,1957,1978,PSME,0,7.81,196.4837,88.2212,98.3845,4.6466,5.1714
TP001,7,CH42,CH420001,1957,1978,TSHE,0,5.2654,111.7106,46.9184,42.1544,2.2342,2.0074
TP001,9,CH42,CH420001,1978,1983,ALL,0,-0.4897,7.5562,2.9442,2.1536,6.3583,8.791
TP001,7,CH42,CH420001,1978,1983,ALRU,0,0,0,0,0,0,0
TP001,7,CH42,CH420001,1978,1983,PISI,0,0.0015,0.0209,0.0077,0.0074,0.0015,0.0015
TP001,7,CH42,CH420001,1978,1983,PSME,0,-1.1646,-7.8741,-3.5355,-3.6087,3.7493,4.1529
TP001,7,CH42,CH420001,1978,1983,TSHE,0,0.6733,15.4094,6.472,5.7549,1.2995,1.157
TP001,9,CH42,CH420001,1983,1989,ALL,0,0.4376,27.4237,11.3434,9.7291,5.5882,13.7879
TP001,7,CH42,CH420001,1983,1989,PISI,0,0.0037,0.0535,0.0198,0.019,0.0033,0.0032
TP001,7,CH42,CH420001,1983,1989,PSME,0,-1.0005,-5.928,-2.6617,-2.6536,3.232,3.5918
TP001,7,CH42,CH420001,1983,1989,TSHE,0,1.4344,33.2982,13.9853,12.3637,2.353,2.0854
TP001,9,CH42,CH420001,1989,1994,ALL,0,-0.6948,11.2975,4.4725,3.2032,4.9339,7.6399
TP001,7,CH42,CH420001,1989,1994,PISI,0,0.003,0.0441,0.0163,0.0156,0.0033,0.0031
TP001,7,CH42,CH420001,1989,1994,PSME,0,-1.4413,-9.3197,-4.1845,-4.2285,3.1978,3.5854
TP001,7,CH42,CH420001,1989,1994,TSHE,0,0.7435,20.5731,8.6407,7.4161,1.7329,1.4888
TP001,9,CH42,CH420001,1994,1999,ALL,0,0.7354,32.5852,13.945,13.4052,8.9801,20.1509
TP001,7,CH42,CH420001,1994,1999,PISI,0,0.0017,0.0225,0.0083,0.008,0.0017,0.0016
TP001,7,CH42,CH420001,1994,1999,PSME,0,-0.2226,8.9765,4.0304,4.7419,6.5804,7.2924
TP001,7,CH42,CH420001,1994,1999,TSHE,0,0.9563,23.5862,9.9062,8.6553,2.398,2.1328
TP001,9,CH42,CH420001,1999,2004,ALL,0,3.2728,80.6177,35.3856,36.5479,10.3373,40.1297
TP001,7,CH42,CH420001,1999,2004,PISI,0,0.0015,0.0228,0.0084,0.0081,0.0017,0.0016
TP001,7,CH42,CH420001,1999,2004,PSME,0,2.1782,52.6655,23.6468,26.3605,7.9896,8.8539
TP001,7,CH42,CH420001,1999,2004,TSHE,0,1.0932,27.9294,11.7303,10.1793,2.3461,2.0359
TP001,9,CH42,CH420001,2004,2009,ALL,0,1.1796,42.8612,19.1388,20.8153,3.8278,20.8153
TP001,7,CH42,CH420001,2004,2009,PISI,0,0,0,0,0,0,0
TP001,7,CH42,CH420001,2004,2009,PSME,0,1.2214,39.2112,17.6058,19.7966,3.5212,3.9593
TP001,7,CH42,CH420001,2004,2009,TSHE,0,-0.0418,3.6499,1.533,1.0187,0.3066,0.2037
TP001,9,HS01,HS010001,1982,1991,ALL,0,11.5312,302.484,117.396,109.0609,13.044,109.0609
TP001,7,HS01,HS010001,1982,1991,PISI,0,6.4592,178.1294,65.1671,63.1932,7.2408,7.0215
TP001,7,HS01,HS010001,1982,1991,TSHE,0,5.072,124.3545,52.2289,45.8677,5.8032,5.0964
TP001,9,HS01,HS010001,1991,1996,ALL,0,-0.4064,14.4051,3.1146,3.288,1.2424,3.9262
TP001,7,HS01,HS010001,1991,1996,PISI,0,2.0368,57.5596,21.2395,20.4203,4.2479,4.0841
TP001,7,HS01,HS010001,1991,1996,TSHE,0,-2.4432,-43.1545,-18.1249,-17.1323,-3.0055,-2.7883
TP001,9,HS01,HS010002,1982,1991,ALL,0,-1.7536,-4.7134,-1.9796,-3.7236,-0.22,-3.7236
TP001,7,HS01,HS010002,1982,1991,TSHE,0,-1.7536,-4.7134,-1.9796,-3.7236,-0.22,-0.4137
TP001,9,HS01,HS010002,1991,1996,ALL,0,0.0448,18.538,7.786,5.883,13.3239,16.74
TP001,7,HS01,HS010002,1991,1996,TSHE,0,0.0448,18.538,7.786,5.883,13.3239,12.0336
TP001,9,HS01,HS010003,1982,1991,ALL,0,3.7136,95.6904,37.2518,34.7245,4.1391,34.7245
TP001,7,HS01,HS010003,1982,1991,PISI,0,1.9648,57.6105,21.2583,20.439,2.362,2.271
TP001,7,HS01,HS010003,1982,1991,TSHE,0,1.7488,38.0799,15.9936,14.2855,1.7771,1.5873
TP001,9,HS01,HS010003,1991,1996,ALL,0,-2.1088,-37.711,-14.759,-14.5946,-2.9518,-14.5946
TP001,7,HS01,HS010003,1991,1996,PISI,0,-0.72,-21.1692,-7.8114,-7.5104,-1.5623,-1.5021
TP001,7,HS01,HS010003,1991,1996,TSHE,0,-1.3888,-16.5418,-6.9476,-7.0842,-1.3895,-1.4168
TP001,9,HS01,HS010004,1982,1991,ALL,0,-5.1648,-76.6619,-32.2571,-29.7399,-3.5841,-29.7399
TP001,7,HS01,HS010004,1982,1991,ALRU,0,0.9232,12.7553,4.7194,6.0844,0.5244,0.676
TP001,7,HS01,HS010004,1982,1991,PISI,0,-0.9904,-11.5737,-4.2823,-4.1025,-0.4758,-0.4558
TP001,7,HS01,HS010004,1982,1991,TSHE,0,-5.0976,-77.8435,-32.6943,-31.7218,-3.6327,-3.5246
TP001,9,HS01,HS010004,1991,1996,ALL,0,-3.0176,-43.6257,-19.2882,-17.2314,9.0716,-5.1722
TP001,7,HS01,HS010004,1991,1996,ALRU,0,0.8896,13.6186,5.0389,6.3492,1.0078,1.2698
TP001,7,HS01,HS010004,1991,1996,PISI,0,0.2864,5.6891,2.105,2.0176,2.3462,2.2484
TP001,7,HS01,HS010004,1991,1996,TSHE,0,-4.1936,-62.9334,-26.432,-25.5982,5.7177,5.0947
TP001,9,HS01,HS010005,1982,1991,ALL,0,-7.5024,-215.0654,-92.9676,-78.0994,-10.3297,-78.0994
TP001,7,HS01,HS010005,1982,1991,ALRU,0,0.16,1.5236,0.5637,0.7911,0.0626,0.0879
TP001,7,HS01,HS010005,1982,1991,PISI,0,2.3984,51.2781,18.9729,18.1877,2.1081,2.0209
TP001,7,HS01,HS010005,1982,1991,TSHE,0,-10.0608,-267.8671,-112.5042,-97.0782,-12.5005,-10.7865
TP001,9,HS01,HS010005,1991,1996,ALL,0,1.9856,43.5027,16.9165,15.8262,31.4942,40.1975
TP001,7,HS01,HS010005,1991,1996,ALRU,0,0.0768,0.8021,0.2968,0.4096,0.0594,0.0819
TP001,7,HS01,HS010005,1991,1996,PISI,0,1.192,26.2906,9.7275,9.3251,1.9455,1.865
TP001,7,HS01,HS010005,1991,1996,TSHE,0,0.7168,16.4101,6.8922,6.0915,29.4893,25.5895
TP001,9,HS01,HS010006,1982,1991,ALL,0,2.8096,117.876,44.9297,40.1527,4.9922,40.1527
TP001,7,HS01,HS010006,1982,1991,PISI,0,3.3424,91.2877,33.7626,32.3849,3.7514,3.5983
TP001,7,HS01,HS010006,1982,1991,TSHE,0,-0.5328,26.5883,11.1671,7.7678,1.2408,0.8631
TP001,9,HS01,HS010006,1991,1996,ALL,0,2.6368,68.4843,27.1536,24.7668,9.047,28.358
TP001,7,HS01,HS010006,1991,1996,PISI,0,1.1568,31.8947,11.7859,11.315,2.3572,2.263
TP001,7,HS01,HS010006,1991,1996,TSHE,0,1.48,36.5897,15.3677,13.4519,6.6899,6.2815
TP001,9,HS01,HS010007,1982,1991,ALL,0,4.6608,144.3573,56.1181,51.1605,6.2353,51.1605
TP001,7,HS01,HS010007,1982,1991,PISI,0,3,88.4693,32.6452,31.3873,3.6272,3.4875
TP001,7,HS01,HS010007,1982,1991,TSHE,0,1.6608,55.888,23.473,19.7732,2.6081,2.197
TP001,9,HS01,HS010007,1991,1996,ALL,0,4.1328,87.0509,34.7992,32.4621,10.9457,36.3494
TP001,7,HS01,HS010007,1991,1996,PISI,0,1.1744,34.5527,12.75,12.2586,2.55,2.4517
TP001,7,HS01,HS010007,1991,1996,TSHE,0,2.9584,52.4982,22.0492,20.2034,8.3957,7.928
TP001,9,HS01,HS010008,1982,1991,ALL,0,-11.3088,-167.9918,-72.1286,-68.9221,-8.0143,-68.9221
TP001,7,HS01,HS010008,1982,1991,PISI,0,1.1072,30.8238,11.374,10.9352,1.2638,1.215
TP001,7,HS01,HS010008,1982,1991,TSHE,0,-12.416,-198.8156,-83.5026,-79.8572,-9.2781,-8.873
TP001,9,HS01,HS010008,1991,1996,ALL,0,-0.5616,1.7763,0.5812,-0.499,29.4408,26.4634
TP001,7,HS01,HS010008,1991,1996,PISI,0,0.1152,3.2335,1.1931,1.1471,0.2386,0.2294
TP001,7,HS01,HS010008,1991,1996,TSHE,0,-0.6768,-1.4571,-0.612,-1.6461,29.2022,26.6332
TP001,9,HS01,HS010009,1982,1991,ALL,0,-0.8752,24.6038,10.3336,6.4157,1.1482,6.4157
TP001,7,HS01,HS010009,1982,1991,TSHE,0,-0.8752,24.6038,10.3336,6.4157,1.1482,0.7129
TP001,9,HS01,HS010009,1991,1996,ALL,0,2.7632,63.4635,26.6547,23.5977,14.2885,32.0644
TP001,7,HS01,HS010009,1991,1996,TSHE,0,2.7632,63.4635,26.6547,23.5977,14.2885,13.1863
TP001,9,HS01,HS010010,1982,1991,ALL,0,-8.5536,-116.6767,-49.6081,-48.3237,-5.512,-48.3237
TP001,7,HS01,HS010010,1982,1991,PISI,0,0.448,12.0779,4.4688,4.2847,0.4965,0.4761
TP001,7,HS01,HS010010,1982,1991,TSHE,0,-9.0016,-128.7546,-54.0769,-52.6084,-6.0085,-5.8454
TP001,9,HS01,HS010010,1991,1996,ALL,0,2.4176,56.4605,22.4827,20.7543,21.3748,36.7447
TP001,7,HS01,HS010010,1991,1996,PISI,0,0.9104,24.6138,9.1071,8.7319,1.8214,1.7464
TP001,7,HS01,HS010010,1991,1996,TSHE,0,1.5072,31.8467,13.3756,12.0224,19.5534,18.395
TP001,9,HS01,HS010011,1982,1991,ALL,0,-11.808,-270.8821,-114.2563,-100.2934,-12.6951,-100.2934
TP001,7,HS01,HS010011,1982,1991,PISI,0,0.3472,9.6062,3.5488,3.4079,0.3943,0.3787
TP001,7,HS01,HS010011,1982,1991,TSHE,0,-12.1552,-280.4883,-117.8051,-103.7013,-13.0895,-11.5224
TP001,9,HS01,HS010011,1991,1996,ALL,0,-8.072,-128.8277,-56.9234,-51.6376,16.9334,-26.7449
TP001,7,HS01,HS010011,1991,1996,PISI,0,1.52,42.2998,14.9501,15.0064,2.99,3.0013
TP001,7,HS01,HS010011,1991,1996,TSHE,0,-9.592,-171.1274,-71.8735,-66.644,13.9434,11.564
TP001,9,HS01,HS010012,1982,1991,ALL,0,3.3728,68.4852,28.7638,25.9731,3.196,25.9731
TP001,7,HS01,HS010012,1982,1991,TSHE,0,3.3728,68.4852,28.7638,25.9731,3.196,2.8859
TP001,9,HS01,HS010012,1991,1996,ALL,0,-2.056,-14.4625,-6.0742,-7.4936,-1.2148,-7.4936
TP001,7,HS01,HS010012,1991,1996,TSHE,0,-2.056,-14.4625,-6.0742,-7.4936,-1.2148,-1.4987
TP001,9,HS01,HS010013,1982,1991,ALL,0,-3.6912,-10.8421,-4.7825,-8.2093,-0.5314,-8.2093
TP001,7,HS01,HS010013,1982,1991,PISI,0,0.1584,4.486,1.6554,1.5915,0.1839,0.1768
TP001,7,HS01,HS010013,1982,1991,TSHE,0,-3.8496,-15.3282,-6.4378,-9.8008,-0.7153,-1.089
TP001,9,HS01,HS010013,1991,1996,ALL,0,2.056,52.3681,20.6641,19.0111,11.4599,26.3012
TP001,7,HS01,HS010013,1991,1996,PISI,0,0.9232,26.0885,9.6266,9.2554,1.9253,1.8511
TP001,7,HS01,HS010013,1991,1996,TSHE,0,1.1328,26.2796,11.0374,9.7558,9.5346,9.2413
TP001,9,HS01,HS010014,1982,1991,ALL,0,2.416,51.5773,20.0152,19.3678,2.2239,19.3678
TP001,7,HS01,HS010014,1982,1991,PISI,0,0.7168,19.4841,6.536,6.9121,0.7262,0.768
TP001,7,HS01,HS010014,1982,1991,TSHE,0,1.6992,32.0933,13.4792,12.4557,1.4977,1.384
TP001,9,HS01,HS010014,1991,1996,ALL,0,2.9104,96.6113,35.6244,33.5744,7.1249,33.5744
TP001,7,HS01,HS010014,1991,1996,PISI,0,3.6,98.6471,36.4794,34.9959,7.2959,6.9992
TP001,7,HS01,HS010014,1991,1996,TSHE,0,-0.6896,-2.0358,-0.855,-1.4215,-0.171,-0.2843
TP001,9,HS01,HS010015,1982,1991,ALL,0,-2.576,-28.0325,-12.1589,-12.3202,-1.351,-12.3202
TP001,7,HS01,HS010015,1982,1991,PISI,0,0.2816,7.6413,2.8241,2.7108,0.3138,0.3012
TP001,7,HS01,HS010015,1982,1991,TSHE,0,-2.8576,-35.6737,-14.983,-15.031,-1.6648,-1.6701
TP001,9,HS01,HS010015,1991,1996,ALL,0,0.6304,54.8662,18.9325,17.5166,10.9868,24.3173
TP001,7,HS01,HS010015,1991,1996,PISI,0,2.9136,80.8788,29.8578,28.6928,5.9716,5.7386
TP001,7,HS01,HS010015,1991,1996,TSHE,0,-2.2832,-26.0126,-10.9253,-11.1762,5.0152,4.5655
TP001,9,HS01,HS010016,1982,1991,ALL,0,2.3296,59.0705,24.6248,21.6525,2.7361,21.6525
TP001,7,HS01,HS010016,1982,1991,PISI,0,0.1376,3.6965,1.3677,1.3113,0.152,0.1457
TP001,7,HS01,HS010016,1982,1991,TSHE,0,2.192,55.3741,23.2571,20.3412,2.5841,2.2601
TP001,9,HS01,HS010016,1991,1996,ALL,0,1.248,29.422,11.6445,10.792,3.8854,12.33
TP001,7,HS01,HS010016,1991,1996,PISI,0,0.5536,14.2547,5.2742,5.0568,1.0548,1.0114
TP001,7,HS01,HS010016,1991,1996,TSHE,0,0.6944,15.1673,6.3703,5.7352,2.8306,2.6851
TP001,9,NCNA,NCNA0001,1979,1984,ALL,0,-8.4612,-143.9625,-61.229,-57.1549,-12.2458,-57.1549
TP001,7,NCNA,NCNA0001,1979,1984,PISI,0,0.6982,15.2961,5.6596,5.4253,1.1319,1.0851
TP001,7,NCNA,NCNA0001,1979,1984,TSHE,0,-9.1594,-159.2586,-66.8886,-62.5802,-13.3777,-12.516
TP001,9,NCNA,NCNA0001,1984,1989,ALL,0,3.7609,84.1552,34.2501,31.0305,24.2228,47.0713
TP001,7,NCNA,NCNA0001,1984,1989,PISI,0,0.9841,21.9016,8.1036,7.7683,1.6207,1.5537
TP001,7,NCNA,NCNA0001,1984,1989,TSHE,0,2.7768,62.2535,26.1465,23.2621,22.6021,20.6932
TP001,9,NCNA,NCNA0001,1989,1994,ALL,0,-1.255,-14.8044,-7.066,-6.9365,-1.4132,-6.9365
TP001,7,NCNA,NCNA0001,1989,1994,PISI,0,0.7662,16.962,6.2759,6.0163,1.2552,1.2033
TP001,7,NCNA,NCNA0001,1989,1994,TSHE,0,-2.0213,-31.7664,-13.3419,-12.9527,-2.6684,-2.5905
TP001,9,NCNA,NCNA0001,1994,1999,ALL,0,-16.9702,-362.7825,-154.0397,-137.3661,-24.9319,-131.8605
TP001,7,NCNA,NCNA0001,1994,1999,PISI,0,1.4559,33.4216,12.366,11.8547,2.4732,2.3709
TP001,7,NCNA,NCNA0001,1994,1999,TSHE,0,-18.4261,-396.2041,-166.4057,-149.2209,-27.4051,-24.3386
TP001,9,NCNA,NCNA0001,1999,2004,ALL,0,2.1764,45.6239,17.9493,16.5346,39.9394,49.2068
TP001,7,NCNA,NCNA0001,1999,2004,PISI,0,1.0701,24.2543,8.9741,8.6029,1.7948,1.7206
TP001,7,NCNA,NCNA0001,1999,2004,TSHE,0,1.1063,21.3696,8.9753,7.9317,38.1446,34.2585
TP001,9,NCNA,NCNA0001,2004,2010,ALL,0,8.1732,133.1291,53.3659,51.3746,10.8474,53.2344
TP001,7,NCNA,NCNA0001,2004,2010,PISI,0,2.1573,50.9655,18.8573,18.078,3.1429,3.013
TP001,7,NCNA,NCNA0001,2004,2010,TSHE,0,6.0159,82.1635,34.5087,33.2965,7.7045,7.4092
TP001,9,NCNA,NCNA0002,1979,1984,ALL,0,0.6472,7.8,3.276,3.4087,0.6552,3.4087
TP001,7,NCNA,NCNA0002,1979,1984,TSHE,0,0.6472,7.8,3.276,3.4087,0.6552,0.6817
TP001,9,NCNA,NCNA0002,1984,1989,ALL,0,-15.2635,-506.0864,-212.5667,-175.843,-42.5133,-175.843
TP001,7,NCNA,NCNA0002,1984,1989,PISI,0,0.0266,0.2088,0.0773,0.074,0.0155,0.0148
TP001,7,NCNA,NCNA0002,1984,1989,TSHE,0,-15.2901,-506.2952,-212.644,-175.917,-42.5288,-35.1834
TP001,9,NCNA,NCNA0002,1989,1994,ALL,0,1.2922,23.8156,10.0002,9.1894,47.2063,46.8577
TP001,7,NCNA,NCNA0002,1989,1994,PISI,0,0.0043,0.0461,0.0171,0.0163,0.0034,0.0033
TP001,7,NCNA,NCNA0002,1989,1994,TSHE,0,1.288,23.7695,9.9832,9.1731,47.2029,39.5029
TP001,9,NCNA,NCNA0002,1994,1999,ALL,0,2.101,37.8149,15.8818,14.565,3.1764,14.565
TP001,7,NCNA,NCNA0002,1994,1999,PISI,0,0.0011,0.0099,0.0036,0.0035,0.0007,0.0007
TP001,7,NCNA,NCNA0002,1994,1999,TSHE,0,2.0999,37.8051,15.8781,14.5616,3.1756,2.9123
TP001,9,NCNA,NCNA0002,1999,2004,ALL,0,1.6706,35.5097,14.9141,13.3955,2.9828,13.3955
TP001,7,NCNA,NCNA0002,1999,2004,PISI,0,0,0,0,0,0,0
TP001,7,NCNA,NCNA0002,1999,2004,TSHE,0,1.6706,35.5097,14.9141,13.3955,2.9828,2.6791
TP001,9,NCNA,NCNA0002,2004,2010,ALL,0,2.2529,49.6223,20.8546,18.6287,3.5293,18.6886
TP001,7,NCNA,NCNA0002,2004,2010,PISI,0,-0.0319,-0.2648,-0.098,-0.0938,-0.0163,-0.0156
TP001,7,NCNA,NCNA0002,2004,2010,TSHE,0,2.2848,49.8871,20.9526,18.7225,3.5456,3.1804
TP001,9,NCNA,NCNA0003,1979,1984,ALL,0,1.7259,42.6949,16.3052,15.3477,3.261,15.3477
TP001,7,NCNA,NCNA0003,1979,1984,ALRU,0,0.0882,1.5914,0.5888,0.7156,0.1178,0.1431
TP001,7,NCNA,NCNA0003,1979,1984,PISI,0,1.2659,30.9419,11.4485,10.9758,2.2897,2.1952
TP001,7,NCNA,NCNA0003,1979,1984,TSHE,0,0.3718,10.1616,4.2679,3.6563,0.8536,0.7313
TP001,9,NCNA,NCNA0003,1984,1989,ALL,0,1.8306,44.6992,16.8789,15.9681,3.3758,15.9681
TP001,7,NCNA,NCNA0003,1984,1989,ALRU,0,0.0106,0.2012,0.0744,0.0904,0.0149,0.0181
TP001,7,NCNA,NCNA0003,1984,1989,PISI,0,1.54,37.6928,13.9463,13.3706,2.7893,2.6741
TP001,7,NCNA,NCNA0003,1984,1989,TSHE,0,0.28,6.8052,2.8582,2.5071,0.5716,0.5014
TP001,9,NCNA,NCNA0003,1989,1994,ALL,0,1.6082,43.2911,17.2235,15.3157,3.4447,15.3157
TP001,7,NCNA,NCNA0003,1989,1994,ALRU,0,0,0,0,0,0,0
TP001,7,NCNA,NCNA0003,1989,1994,PISI,0,0.8141,19.1747,7.0946,6.8015,1.4189,1.3603
TP001,7,NCNA,NCNA0003,1989,1994,TSHE,0,0.7941,24.1164,10.1289,8.5142,2.0258,1.7028
