DBCODE,ENTITY,TREEID,COMPONENT,YEAR_AGG,YEAR_RAW,BA_M2,VOL_M3,BIO_MG,JENKBIO_MG,SPECIES,TAG,TREE_STATUS,DBH,CHECK_NOTES
TP001,11,HR01000700017,VSW,1995,1995,0.0021,0.0165,0.00611693,0.005858341,PISI,5958,2,5.2,from 7703;  186 degrees;  1.7m
TP001,11,HR01000700017,VSW,2000,2000,0.0037,0.032,0.011830682,0.011331511,PISI,5958,1,6.9,
TP001,11,HR01000700017,VSW,2007,2007,0.0058,0.0534,0.019772614,0.0189396,PISI,5958,1,8.6,
TP001,11,HR01000700018,VSW,2000,2000,0.0047,0.0413,0.015279533,0.014635326,PISI,4800,2,7.7,From 280;  3.58 m at 21 deg
TP001,11,HR01000700018,VSW,2007,2007,0.0055,0.0506,0.01871686,0.017928198,PISI,4800,1,8.4,
TP001,11,HR01000700019,VSW,2000,2000,0.0061,0.0564,0.020861584,0.019982831,PISI,5568,2,8.8,From 280;  4.06 m at 48 deg
TP001,11,HR01000700019,VSW,2007,2007,0.0113,0.1162,0.042999595,0.041192153,PISI,5568,1,12.0,
TP001,11,HR01000700020,VSW,2000,2000,0.0026,0.0205,0.007577289,0.007257165,PISI,5894,2,5.7,From 281;  3.5 m at 167 deg
TP001,11,HR01000700020,VSW,2007,2007,0.004,0.0342,0.012645854,0.012112392,PISI,5894,1,7.1,
TP001,11,HR01000700021,VSW,2000,2000,0.0029,0.024,0.008875705,0.008500899,PISI,5895,2,6.1,From 281;  4.4 m at 243 deg
TP001,11,HR01000700021,VSW,2007,2007,0.0072,0.0691,0.025554666,0.024478865,PISI,5895,1,9.6,
TP001,11,HR01000700022,VSW,2007,2007,0.0057,0.052,0.019240601,0.018429936,PISI,2356,2,8.5,
TP001,11,HR01000700023,VSW,2007,2007,0.0074,0.0708,0.026179743,0.025077705,PISI,2724,2,9.7,ingrowth in 2007;  but possibly previously missing tree;
TP001,11,HR01000700024,VSW,2007,2007,0.005,0.0451,0.016703964,0.015999885,PISI,2725,2,8.0,
TP001,11,HR01000700025,VSW,2007,2007,0.4989,11.016,4.626719025,4.129196645,TSHE,2729,2,79.7,re-establish as 280; delete 2729 from db
TP001,11,HR01000700026,VSW,2007,2007,0.0035,0.0299,0.011046384,0.010580211,PISI,2730,2,6.7,
TP001,11,HR01000700027,VSW,2007,2007,0.0026,0.0205,0.007577289,0.007257165,PISI,2930,2,5.7,LEANING AT 45 DEG.
TP001,11,HR01000700028,VSW,2007,2007,0.002,0.0158,0.005846115,0.005598942,PISI,2948,2,5.1,
TP001,11,HR01000700029,VSW,2007,2007,0.0024,0.0188,0.006971713,0.006677101,PISI,2967,2,5.5,
TP001,11,HR01000700030,VSW,2007,2007,0.0031,0.0259,0.009569205,0.009165202,PISI,2997,2,6.3,
TP001,11,HR01000800001,VSW,1978,1978,2.2299,55.0862,20.32681434,19.54065115,PISI,285,1,168.5,
TP001,11,HR01000800001,VSW,1984,1984,2.3154,57.5568,21.23844274,20.41713649,PISI,285,1,171.7,
TP001,11,HR01000800001,VSW,1989,1989,2.3916,59.7694,22.05490987,21.20213313,PISI,285,1,174.5,
TP001,11,HR01000800001,VSW,1995,1995,2.4191,60.5712,22.35077503,21.48659518,PISI,285,1,175.5,
TP001,11,HR01000800001,VSW,2000,2000,2.5109,63.2606,23.34314594,22.44072206,PISI,285,1,178.8,
TP001,11,HR01000800001,VSW,2007,2007,2.5447,64.2551,23.7101239,22.79355873,PISI,285,1,180.0,CAN NOT GET MEASURMENT; still alive; est dbh
TP001,11,HR01000800002,VSW,1978,1978,1.3417,30.4626,11.27115364,10.80512078,PISI,286,1,130.7,
TP001,11,HR01000800002,VSW,1984,1984,1.3809,31.5053,11.65695708,11.17502064,PISI,286,1,132.6,
TP001,11,HR01000800002,VSW,1989,1989,1.3872,31.6718,11.7185521,11.23407673,PISI,286,1,132.9,
TP001,11,HR01000800002,VSW,1995,1995,1.3998,32.0062,11.8422987,11.35272267,PISI,286,1,133.5,nail on back side of tree
TP001,11,HR01000800002,VSW,2000,2000,1.4335,32.9079,12.17592525,11.67259839,PISI,286,1,135.1,dbh 2 cm below .....nail because of windthrow at dbh;  nnt
TP001,11,HR01000800002,VSW,2007,2007,1.4655,33.7663,12.49351753,11.97710174,PISI,286,1,136.6,CAN NOT GET MEASURMENT; still alive; est dbh
TP001,11,HR01000800003,VSW,1978,1978,0.2402,4.2608,1.789540116,1.667189736,TSHE,287,1,55.3,
TP001,11,HR01000800003,VSW,1984,1984,0.2679,4.9097,2.062070185,1.908814503,TSHE,287,1,58.4,
TP001,11,HR01000800003,VSW,1989,1989,0.2903,5.4514,2.289602585,2.109430537,TSHE,287,1,60.8,
TP001,11,HR01000800003,VSW,1995,1995,0.3088,5.9053,2.480228574,2.276808809,TSHE,287,1,62.7,
TP001,11,HR01000800003,VSW,2000,2000,0.3318,6.4849,2.723664543,2.489717605,TSHE,287,1,65.0,
TP001,11,HR01000800003,VSW,2007,2007,0.3761,7.6309,3.204976309,2.908212588,TSHE,287,1,69.2,
TP001,11,HR01000800004,VSW,1978,1978,1.1499,25.4488,9.41605926,9.026520897,PISI,288,1,121.0,
TP001,11,HR01000800004,VSW,1984,1984,1.1728,26.0413,9.635266953,9.236687408,PISI,288,1,122.2,
TP001,11,HR01000800004,VSW,1989,1989,1.2154,27.1477,10.04465041,9.629187554,PISI,288,1,124.4,
TP001,11,HR01000800004,VSW,1995,1995,1.2588,28.2805,10.46379207,10.0310456,PISI,288,1,126.6,
TP001,11,HR01000800004,VSW,2000,2000,1.2668,28.4893,10.54105251,10.10512037,PISI,288,1,127.0,
TP001,11,HR01000800004,VSW,2007,2007,1.1652,25.8429,9.561877506,9.166324826,PISI,288,1,121.8,DDC
TP001,11,HR01000800005,VSW,1978,1978,0.1802,2.9332,1.231961286,1.167270286,TSHE,289,1,47.9,
TP001,11,HR01000800005,VSW,1984,1984,0.1995,3.3479,1.40611168,1.324335498,TSHE,289,1,50.4,
TP001,11,HR01000800005,VSW,1989,1989,0.2215,3.8342,1.610353589,1.507427493,TSHE,289,1,53.1,
TP001,11,HR01000800005,VSW,1995,1995,0.2402,4.2608,1.789540116,1.667189736,TSHE,289,1,55.3,windthrown across fence; may die soon
TP001,11,HR01000800005,VSW,2000,2000,0.2402,4.2608,1.789540116,1.667189736,TSHE,289,6,0.0,
TP001,11,HR01000800006,VSW,1978,1978,0.2067,3.5055,1.472302721,1.383796147,TSHE,290,1,51.3,
TP001,11,HR01000800006,VSW,1984,1984,0.2231,3.8718,1.626164359,1.521555449,TSHE,290,1,53.3,
TP001,11,HR01000800006,VSW,1989,1989,0.2445,4.3617,1.831895578,1.704845346,TSHE,290,1,55.8,
TP001,11,HR01000800006,VSW,1995,1995,0.2419,4.301,1.806409167,1.682191737,TSHE,290,1,55.5,bark stripped on side of bole
TP001,11,HR01000800006,VSW,2000,2000,0.2543,4.5887,1.927233623,1.789461936,TSHE,290,1,56.9,broken top
TP001,11,HR01000800006,VSW,2007,2007,0.2837,5.2898,2.22172325,2.04967971,TSHE,290,1,60.1,
TP001,11,HR01000800007,VSW,1978,1978,0.3536,7.0436,2.958300264,2.694115116,TSHE,291,1,67.1,
TP001,11,HR01000800007,VSW,1984,1984,0.3915,8.0386,3.37622695,3.056404795,TSHE,291,1,70.6,
TP001,11,HR01000800007,VSW,1989,1989,0.4106,8.5514,3.591597127,3.242295982,TSHE,291,1,72.3,
TP001,11,HR01000800007,VSW,1995,1995,0.4106,8.5514,3.591597127,3.242295982,TSHE,291,1,72.3,Windthrown. Has few live branches in plot2. Probably will die soon.DBH not measured due to hornets nest.
TP001,11,HR01000800007,VSW,2000,2000,0.4106,8.5514,3.591597127,3.242295982,TSHE,291,6,0.0,
TP001,11,HR01000800008,VSW,2000,2000,0.0048,0.0426,0.015746292,0.015082465,PISI,5896,2,7.8,From 277 at 200 deg. 12 m
TP001,11,HR01000800008,VSW,2007,2007,0.0048,0.0426,0.015746292,0.015082465,PISI,5896,6,0.0,UNKNOWN
TP001,11,HR01000800009,VAE,2007,2007,0.0044,0.0271,0.011910777,0.017342275,ACMA,2495,2,7.5,
TP001,11,HR01000800010,VSW,2007,2007,0.0064,0.038,0.01597916,0.018426559,TSHE,2701,2,9.0,
TP001,11,HR01000800011,VSW,2007,2007,0.0062,0.0579,0.021418606,0.020516458,PISI,2702,2,8.9,
TP001,11,HR01000800012,VSW,2007,2007,0.0031,0.0259,0.009569205,0.009165202,PISI,2703,2,6.3,
TP001,11,HR01000800013,VSW,2007,2007,0.0033,0.0278,0.01029266,0.009858206,PISI,2704,2,6.5,
TP001,11,HR01000800014,VSW,2007,2007,0.0044,0.0388,0.014369993,0.013764025,PISI,2726,2,7.5,
TP001,11,HR01000800015,VSW,2007,2007,0.0038,0.0198,0.008315692,0.00987673,TSHE,2769,2,7.0,
TP001,11,HR01000900001,VSW,1978,1978,0.7058,17.2922,7.262736413,6.350955876,TSHE,292,1,94.8,
TP001,11,HR01000900001,VSW,1984,1984,0.7029,17.1976,7.222982606,6.317760424,TSHE,292,1,94.6,
TP001,11,HR01000900001,VSW,1989,1989,0.7103,17.4348,7.322619033,6.400943914,TSHE,292,1,95.1,
TP001,11,HR01000900001,VSW,1995,1995,0.7103,17.4348,7.322619033,6.400943914,TSHE,292,6,0.0,tag not found
TP001,11,HR01000900002,VSW,1978,1978,1.5881,37.0829,13.72067756,13.15369603,PISI,293,1,142.2,
TP001,11,HR01000900002,VSW,1984,1984,1.6468,38.6834,14.31284558,13.72146839,PISI,293,1,144.8,
TP001,11,HR01000900002,VSW,1989,1989,1.6742,39.4351,14.59098326,13.98814863,PISI,293,1,146.0,NEEDS NEW TAG
TP001,11,HR01000900002,VSW,1995,1995,1.6742,39.4351,14.59098326,13.98814863,PISI,293,6,0.0,
TP001,11,HR01000900003,VSW,1978,1978,1.5637,36.4174,13.47443909,12.91760282,PISI,294,1,141.1,
TP001,11,HR01000900003,VSW,1984,1984,1.7064,40.3226,14.91934755,14.30298732,PISI,294,1,147.4,
TP001,11,HR01000900003,VSW,1989,1989,1.7367,41.1568,15.22800035,14.59892726,PISI,294,1,148.7,
TP001,11,HR01000900003,VSW,1995,1995,1.7367,41.1568,15.22800035,14.59892726,PISI,294,6,0.0,tag not found
TP001,11,HR01000900004,VSW,1978,1978,1.5725,36.6586,13.56368569,13.00317231,PISI,295,1,141.5,
TP001,11,HR01000900004,VSW,1984,1984,1.5748,36.7191,13.58604993,13.02461512,PISI,295,1,141.6,
TP001,11,HR01000900004,VSW,1989,1989,1.6016,37.4488,13.85606395,13.28350461,PISI,295,1,142.8,
TP001,11,HR01000900004,VSW,1995,1995,1.6016,37.4488,13.85606395,13.28350461,PISI,295,6,0.0,
TP001,11,HR01000900005,VSW,1978,1978,1.2969,29.2802,10.83367475,10.38567762,PISI,296,1,128.5,
TP001,11,HR01000900005,VSW,1984,1984,1.2848,28.9624,10.7160766,10.27292798,PISI,296,1,127.9,
TP001,11,HR01000900005,VSW,1989,1985,1.2848,28.9624,10.7160766,10.27292798,PISI,296,6,0.0,
TP001,11,HR01000900006,VSW,1978,1978,1.309,29.6,10.95200659,10.49913083,PISI,306,1,129.1,
TP001,11,HR01000900006,VSW,1984,1984,1.309,29.6,10.95200659,10.49913083,PISI,306,1,129.1,
TP001,11,HR01000900006,VSW,1989,1989,1.3417,30.4626,11.27115364,10.80512078,PISI,306,1,130.7,
TP001,11,HR01000900006,VSW,1995,1995,1.3335,30.2456,11.19087583,10.72815238,PISI,306,1,130.3,
TP001,11,HR01000900006,VSW,2000,2000,1.3643,31.0638,11.49360946,11.01840633,PISI,306,1,131.8,bark missing;  lean
TP001,11,HR01000900006,VSW,2007,2007,1.5526,36.1172,13.36335382,12.81109454,PISI,306,1,140.6,
TP001,11,HR01000900007,VSW,1984,1984,0.0024,0.0188,0.006971713,0.006677101,PISI,6990,2,5.5,
TP001,11,HR01000900007,VSW,1989,1989,0.0053,0.0478,0.017694064,0.016948377,PISI,6990,1,8.2,
TP001,11,HR01000900007,VSW,1995,1995,0.0061,0.0564,0.020861584,0.019982831,PISI,6990,1,8.8,
TP001,11,HR01000900007,VSW,2000,2000,0.0065,0.061,0.022557877,0.021607888,PISI,6990,1,9.1,growing prostrate under big log; map 990;  from 6991;  2.5 m @ 255 degrees
TP001,11,HR01000900007,VSW,2007,2007,0.0069,0.0658,0.024330322,0.023305915,PISI,6990,1,9.4,MAP IN 2007
TP001,11,HR01000900008,VSW,1984,1984,0.0034,0.0288,0.010665719,0.010215565,PISI,6991,2,6.6,
TP001,11,HR01000900008,VSW,1989,1989,0.0062,0.0579,0.021418606,0.020516458,PISI,6991,1,8.9,
TP001,11,HR01000900008,VSW,1995,1995,0.0109,0.1117,0.041346861,0.03960869,PISI,6991,1,11.8,
TP001,11,HR01000900008,VSW,2000,2000,0.0189,0.2111,0.078102911,0.074825683,PISI,6991,1,15.5,
TP001,11,HR01000900008,VSW,2007,2007,0.035,0.4333,0.160339448,0.15362576,PISI,6991,1,21.1,MAP IN 2007
TP001,11,HR01000900009,VSW,2000,2000,0.0141,0.1503,0.055618861,0.053282745,PISI,5284,2,13.4,From 360;  (estimates) 12 m at 290 deg
TP001,11,HR01000900009,VSW,2007,2007,0.0308,0.3736,0.138241018,0.132450102,PISI,5284,1,19.8,MAP IN 2007
TP001,11,HR01000900010,VSW,2000,2000,0.0053,0.0478,0.017694064,0.016948377,PISI,5285,2,8.2,From 360;  (estimates) 12 m at 315 deg
TP001,11,HR01000900010,VSW,2007,2007,0.0127,0.1326,0.049077675,0.047015547,PISI,5285,1,12.7,MAP IN 2007; no status recorded;  assume 1
TP001,11,HR01000900011,VSW,2000,2000,0.0137,0.1451,0.053702204,0.05144636,PISI,5286,2,13.2,From 5284;  5.5 m at 4 deg
TP001,11,HR01000900011,VSW,2007,2007,0.0263,0.3109,0.115040203,0.110218564,PISI,5286,1,18.3,MAP IN 2007
TP001,11,HR01000900012,VSW,2000,2000,0.0045,0.0401,0.014820778,0.014195857,PISI,5287,2,7.6,From 5284;  2 m at 4 deg
TP001,11,HR01000900012,VSW,2007,2000,0.0045,0.0401,0.014820778,0.014195857,PISI,5287,2,7.6,From 5284;  2 m at 4 deg
TP001,11,HR01000900013,VSW,2007,2007,0.0021,0.009,0.003346064,0.005615067,ALRU,2715,2,5.2,
TP001,11,HR01000900014,VSW,2007,2007,0.0085,0.0832,0.030798917,0.029503051,PISI,2727,2,10.4,ingrowth in 2007;  but possibly previously missing tree;
TP001,11,HR01000900015,VSW,2007,2007,0.0033,0.0158,0.005845203,0.008746212,MAFU,2765,2,6.5,
TP001,11,HR01001000001,VSW,1978,1978,0.3452,6.8274,2.867507772,2.615113583,TSHE,307,1,66.3,
TP001,11,HR01001000001,VSW,1984,1984,0.3739,7.5737,3.180958452,2.887400457,TSHE,307,1,69.0,
TP001,11,HR01001000001,VSW,1989,1989,0.3982,8.2174,3.451305075,3.121265725,TSHE,307,1,71.2,
TP001,11,HR01001000001,VSW,1995,1995,0.4645,10.0382,4.216062683,3.778544199,TSHE,307,1,76.9,prone; live needles
TP001,11,HR01001000001,VSW,2000,2000,0.4902,10.7663,4.521849901,4.039789643,TSHE,307,1,79.0,not found in 2000
TP001,11,HR01001000001,VSW,2007,2007,0.4902,10.7663,4.521849901,4.039789643,TSHE,307,6,0.0,missing in 2000 and 2007; MORT IN 2007
TP001,11,HR01001000002,VSW,1978,1978,0.6027,11.9821,4.433362823,4.249544678,PISI,308,1,87.6,Recorded dbh = 101.6
TP001,11,HR01001000002,VSW,1984,1984,0.6333,12.6956,4.697362935,4.502632199,PISI,308,1,89.8,Recorded dbh = 103.6
TP001,11,HR01001000002,VSW,1989,1989,0.6648,13.4328,4.970120438,4.764117042,PISI,308,1,92.0,Recorded dbh =  105.3
TP001,11,HR01001000002,VSW,1995,1995,0.6969,14.1938,5.251705991,5.034067022,PISI,308,1,94.2,tag missing. New tag 5901. Broken top.; NNT 308;  may have been tagged too high in 1995
TP001,11,HR01001000002,VSW,2000,2000,0.7344,15.0878,5.582493641,5.35118836,PISI,308,1,96.7,check tag height
TP001,11,HR01001000002,VSW,2007,2007,0.7344,15.0878,5.582493641,5.35118836,PISI,308,1,96.7,CANNOT MEASURE AT DBH
TP001,11,HR01001000003,VSW,1978,1978,0.159,2.4938,1.047386801,0.999697069,TSHE,309,1,45.0,
TP001,11,HR01001000003,VSW,1984,1982,0.159,2.4938,1.047386801,0.999697069,TSHE,309,6,0.0,
TP001,11,HR01001000004,VSW,1978,1978,0.2384,4.2209,1.772768331,1.652267896,TSHE,311,1,55.1,
TP001,11,HR01001000004,VSW,1984,1984,0.2525,4.5469,1.909677831,1.773894918,TSHE,311,1,56.7,
TP001,11,HR01001000004,VSW,1989,1989,0.2725,5.0197,2.108267599,1.949624526,TSHE,311,1,58.9,
TP001,11,HR01001000004,VSW,1995,1995,0.3117,5.979,2.511188123,2.303936614,TSHE,311,1,63.0,green needles. Lying on ground;  uprooted
TP001,11,HR01001000004,VSW,2000,2000,0.3117,5.979,2.511188123,2.303936614,TSHE,311,6,0.0,tag missing in 2000
TP001,11,HR01001000005,VSW,1984,1984,0.0036,0.0309,0.011434692,0.010952181,PISI,6988,2,6.8,
TP001,11,HR01001000005,VSW,1989,1989,0.0037,0.032,0.011830682,0.011331511,PISI,6988,1,6.9,
TP001,11,HR01001000005,VSW,1995,1995,0.0072,0.0691,0.025554666,0.024478865,PISI,6988,1,9.6,
TP001,11,HR01001000005,VSW,2000,2000,0.0125,0.1302,0.048181222,0.046156652,PISI,6988,1,12.6,tag too high - head height
TP001,11,HR01001000005,VSW,2007,2007,0.0287,0.3435,0.12711111,0.121785111,PISI,6988,1,19.1,MAP IN 2007
TP001,11,HR01001000006,VSW,1984,1984,0.0024,0.0188,0.006971713,0.006677101,PISI,6989,2,5.5,
TP001,11,HR01001000006,VSW,1989,1989,0.0068,0.0641,0.023730994,0.022731749,PISI,6989,1,9.3,
TP001,11,HR01001000006,VSW,1995,1995,0.0097,0.0969,0.035851463,0.034343682,PISI,6989,1,11.1,311 fell on it.
TP001,11,HR01001000006,VSW,2000,2000,0.01,0.101,0.037375984,0.035804278,PISI,6989,6,0.0,
TP001,11,HR01001000007,VSW,1995,1995,0.0028,0.0231,0.008540089,0.008179415,PISI,5902,2,6.0,
TP001,11,HR01001000007,VSW,2000,2000,0.0079,0.076,0.028106949,0.02692403,PISI,5902,1,10.0,
TP001,11,HR01001000007,VSW,2007,2007,0.0154,0.1665,0.061600506,0.059013924,PISI,5902,1,14.0,CLEARLY IN PLOT 10; CHKLOC; changed all records from plot 12 to 10
TP001,11,HR01001000008,VSW,2000,2000,0.0069,0.0658,0.024330322,0.023305915,PISI,5580,2,9.4,From 5902;  12 m at 310 deg; deep in RVSP
TP001,11,HR01001000008,VSW,2007,2007,0.0172,0.1895,0.07012357,0.067180228,PISI,5580,1,14.8,MAP IN 2007
TP001,11,HR01001000009,VSW,2000,2000,0.0026,0.0213,0.007890923,0.007557587,PISI,5581,2,5.8,From 5902;  14 m at 310 deg; deep in RVSP
TP001,11,HR01001000009,VSW,2007,2007,0.0065,0.061,0.022557877,0.021607888,PISI,5581,1,9.1,MAP IN 2007
TP001,11,HR01001000010,VSW,2000,2000,0.0033,0.0278,0.01029266,0.009858206,PISI,5582,2,6.5,From 5902;  13 m at 320 deg; deep in RVSP
TP001,11,HR01001000010,VSW,2007,2007,0.0055,0.0506,0.01871686,0.017928198,PISI,5582,1,8.4,MAP IN 007
TP001,11,HR01001000011,VSW,2007,2007,0.0204,0.1525,0.056434086,0.083195866,RHPU,2618,2,16.1,ingrowth in 2007;  but possibly previously missing tree;
TP001,11,HR01001000012,VSW,2007,2007,0.0038,0.0331,0.01223439,0.011718236,PISI,2758,2,7.0,
TP001,11,HR01001000013,VSW,2007,2007,0.0024,0.0188,0.006971713,0.006677101,PISI,2759,2,5.5,
TP001,11,HR01001000014,VSW,2007,2007,0.0121,0.1255,0.046416573,0.044465939,PISI,2934,2,12.4,ingrowth in 2007;  but possibly previously missing tree;
TP001,11,HR01001000015,VSW,2007,2007,0.0032,0.0268,0.009927169,0.009508097,PISI,2937,2,6.4,
TP001,11,HR01001000016,VSW,2007,2007,0.0024,0.0188,0.006971713,0.006677101,PISI,2955,2,5.5,
TP001,11,HR01001000017,VSW,2007,2007,0.0042,0.0211,0.007813009,0.011668419,RHPU,2962,2,7.3,
TP001,11,HR01001100001,VSW,1978,1978,0.0036,0.0309,0.011434692,0.010952181,PISI,312,1,6.8,
TP001,11,HR01001100001,VSW,1984,1984,0.008,0.0777,0.028766773,0.027556167,PISI,312,1,10.1,
TP001,11,HR01001100001,VSW,1989,1989,0.0109,0.1117,0.041346861,0.03960869,PISI,312,1,11.8,
TP001,11,HR01001100001,VSW,1995,1995,0.0154,0.1665,0.061600506,0.059013924,PISI,312,1,14.0,crown r. impossible to determine. Smashed by large tree;  uprooted.
TP001,11,HR01001100001,VSW,2000,2000,0.0201,0.2273,0.084104939,0.080576632,PISI,312,1,16.0,
TP001,11,HR01001100001,VSW,2007,2007,0.0201,0.2273,0.084104939,0.080576632,PISI,312,6,0.0,missing in 2000 and 2007; mort in office in 2007
TP001,11,HR01001100002,VSW,1978,1978,0.0066,0.0625,0.02314019,0.02216575,PISI,313,1,9.2,
TP001,11,HR01001100002,VSW,1984,1984,0.0179,0.1986,0.07348318,0.070399246,PISI,313,1,15.1,
TP001,11,HR01001100002,VSW,1989,1989,0.0293,0.352,0.130236688,0.124780116,PISI,313,1,19.3,
TP001,11,HR01001100002,VSW,1995,1995,0.0452,0.5851,0.216504195,0.207446806,PISI,313,1,24.0,new 5903 tag#
TP001,11,HR01001100002,VSW,2000,2000,0.0674,0.9319,0.344785498,0.330381274,PISI,313,1,29.3,
TP001,11,HR01001100002,VSW,2007,2007,0.1018,1.5063,0.557328345,0.534077639,PISI,313,1,36.0,NNT; tagged as 5903 in 1995; re-establish as 313
TP001,11,HR01001100003,VSW,1978,1978,0.0041,0.0353,0.01306511,0.012514015,PISI,314,1,7.2,
TP001,11,HR01001100003,VSW,1984,1984,0.0092,0.0909,0.033632403,0.032217683,PISI,314,1,10.8,
TP001,11,HR01001100003,VSW,1989,1989,0.015,0.161,0.059567823,0.057066346,PISI,314,1,13.8,
TP001,11,HR01001100003,VSW,1995,1995,0.0209,0.2374,0.087828445,0.084144401,PISI,314,1,16.3,tree fell on it
TP001,11,HR01001100003,VSW,2000,2000,0.0284,0.3394,0.125564565,0.120303177,PISI,314,1,19.0,
TP001,11,HR01001100003,VSW,2007,2007,0.0387,0.4879,0.180513146,0.172957387,PISI,314,1,22.2,
TP001,11,HR01001100004,VSW,1978,1978,0.0027,0.0222,0.008211842,0.007864991,PISI,315,1,5.9,
TP001,11,HR01001100004,VSW,1984,1984,0.0092,0.0909,0.033632403,0.032217683,PISI,315,1,10.8,
TP001,11,HR01001100004,VSW,1989,1989,0.015,0.161,0.059567823,0.057066346,PISI,315,1,13.8,
TP001,11,HR01001100004,VSW,1995,1995,0.0194,0.2175,0.080473277,0.077096885,PISI,315,1,15.7,
TP001,11,HR01001100004,VSW,2000,2000,0.0224,0.2583,0.095553257,0.091546181,PISI,315,1,16.9,
TP001,11,HR01001100004,VSW,2007,2007,0.0287,0.3435,0.12711111,0.121785111,PISI,315,1,19.1,
TP001,11,HR01001100005,VSW,1978,1978,0.0117,0.1208,0.044689431,0.042811171,PISI,316,1,12.2,
TP001,11,HR01001100005,VSW,1984,1981,0.0117,0.1208,0.044689431,0.042811171,PISI,316,6,0.0,
TP001,11,HR01001100006,VSW,1978,1978,0.0064,0.0594,0.021984026,0.021058134,PISI,317,1,9.0,
TP001,11,HR01001100006,VSW,1984,1979,0.0064,0.0594,0.021984026,0.021058134,PISI,317,6,0.0,
TP001,11,HR01001100007,VSW,1978,1978,0.0032,0.0268,0.009927169,0.009508097,PISI,318,1,6.4,
TP001,11,HR01001100007,VSW,1984,1984,0.0045,0.0401,0.014820778,0.014195857,PISI,318,1,7.6,
TP001,11,HR01001100007,VSW,1989,1989,0.0054,0.0492,0.018201359,0.017434356,PISI,318,1,8.3,
TP001,11,HR01001100007,VSW,1995,1995,0.0058,0.0534,0.019772614,0.0189396,PISI,318,1,8.6,
TP001,11,HR01001100007,VSW,2000,2000,0.0054,0.0492,0.018201359,0.017434356,PISI,318,1,8.3,ddc
TP001,11,HR01001100007,VSW,2007,2007,0.0054,0.0492,0.018201359,0.017434356,PISI,318,6,0.0,SUPPRESSION
TP001,11,HR01001100008,VSW,1978,1978,0.0037,0.032,0.011830682,0.011331511,PISI,319,1,6.9,
TP001,11,HR01001100008,VSW,1984,1984,0.0083,0.0814,0.030112728,0.02884565,PISI,319,1,10.3,
TP001,11,HR01001100008,VSW,1989,1989,0.0115,0.1185,0.043839862,0.041997205,PISI,319,1,12.1,
TP001,11,HR01001100008,VSW,1995,1995,0.0174,0.1925,0.071233466,0.068243675,PISI,319,1,14.9,
TP001,11,HR01001100008,VSW,2000,2000,0.0243,0.2839,0.105038676,0.10063505,PISI,319,1,17.6,
TP001,11,HR01001100008,VSW,2007,2007,0.0293,0.352,0.130236688,0.124780116,PISI,319,1,19.3,
TP001,11,HR01001100009,VSW,1978,1978,0.0028,0.0231,0.008540089,0.008179415,PISI,320,1,6.0,
TP001,11,HR01001100009,VSW,1984,1984,0.0047,0.0413,0.015279533,0.014635326,PISI,320,1,7.7,
TP001,11,HR01001100009,VSW,1989,1989,0.0074,0.0708,0.026179743,0.025077705,PISI,320,1,9.7,
TP001,11,HR01001100009,VSW,1995,1995,0.0127,0.1326,0.049077675,0.047015547,PISI,320,1,12.7,
TP001,11,HR01001100009,VSW,2000,2000,0.0191,0.2143,0.079283034,0.075956435,PISI,320,1,15.6,
TP001,11,HR01001100009,VSW,2007,2007,0.0302,0.3649,0.135006556,0.129350737,PISI,320,1,19.6,
TP001,11,HR01001100010,VSW,1978,1978,0.0053,0.0478,0.017694064,0.016948377,PISI,321,1,8.2,
TP001,11,HR01001100010,VSW,1984,1984,0.0071,0.0674,0.024938202,0.023888278,PISI,321,1,9.5,
TP001,11,HR01001100010,VSW,1989,1989,0.009,0.0889,0.032910666,0.031526217,PISI,321,1,10.7,
TP001,11,HR01001100010,VSW,1995,1995,0.0108,0.1096,0.040534342,0.03883023,PISI,321,1,11.7,
TP001,11,HR01001100010,VSW,2000,2000,0.0115,0.1185,0.043839862,0.041997205,PISI,321,1,12.1,
TP001,11,HR01001100010,VSW,2007,2007,0.0119,0.1231,0.045548326,0.043634074,PISI,321,1,12.3,
TP001,11,HR01001100011,VSW,1978,1978,0.0033,0.0278,0.01029266,0.009858206,PISI,322,1,6.5,
TP001,11,HR01001100011,VSW,1984,1984,0.0068,0.0641,0.023730994,0.022731749,PISI,322,1,9.3,
TP001,11,HR01001100011,VSW,1989,1989,0.0119,0.1231,0.045548326,0.043634074,PISI,322,1,12.3,
TP001,11,HR01001100011,VSW,1995,1995,0.0196,0.2207,0.081673662,0.078247054,PISI,322,1,15.8,
TP001,11,HR01001100011,VSW,2000,2000,0.029,0.3478,0.128668478,0.123277418,PISI,322,1,19.2,
TP001,11,HR01001100011,VSW,2007,2007,0.0423,0.5407,0.200046833,0.191675983,PISI,322,1,23.2,
TP001,11,HR01001100012,VSW,1978,1978,0.0028,0.0231,0.008540089,0.008179415,PISI,323,1,6.0,
TP001,11,HR01001100012,VSW,1984,1984,0.0077,0.0742,0.027455855,0.02630026,PISI,323,1,9.9,
TP001,11,HR01001100012,VSW,1989,1989,0.0141,0.1503,0.055618861,0.053282745,PISI,323,1,13.4,
TP001,11,HR01001100012,VSW,1995,1995,0.0184,0.2048,0.075772936,0.072593193,PISI,323,1,15.3,
