DBCODE,ENTITY,STANDID,PLOTID,SPECIES,YEAR,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA
TP001,8,CH41,CH410001,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,CH41,CH410001,PSME,2009,LIVE,183,86.005,1678.511,753.651,832.986
TP001,8,CH41,CH410001,PSME,2009,MORTALITY,8,2.221,39.08,17.547,19.304
TP001,8,CH41,CH410001,TSHE,2009,INGROWTH,0,0,0,0,0
TP001,8,CH41,CH410001,TSHE,2009,LIVE,30,6.489,122.577,51.482,47.215
TP001,8,CH41,CH410001,TSHE,2009,MORTALITY,5,0.05,0.366,0.154,0.17
TP001,8,CH42,CH420001,ALL,1940,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1940,LIVE,371,61.64,1005.493,447.329,488.664
TP001,8,CH42,CH420001,ALL,1940,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,ALRU,1940,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALRU,1940,LIVE,23,2.042,22.526,8.335,11.271
TP001,8,CH42,CH420001,ALRU,1940,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1940,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1940,LIVE,3,0.034,0.359,0.133,0.127
TP001,8,CH42,CH420001,PISI,1940,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1940,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1940,LIVE,235,53.96,902.279,405.123,444.699
TP001,8,CH42,CH420001,PSME,1940,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,1940,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,1940,LIVE,112,5.605,80.329,33.738,32.567
TP001,8,CH42,CH420001,TSHE,1940,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1946,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1946,LIVE,344,62.449,1041.726,463.575,505.024
TP001,8,CH42,CH420001,ALL,1946,MORTALITY,28,4.042,62.047,27.361,30.617
TP001,8,CH42,CH420001,ALRU,1946,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALRU,1946,LIVE,15,1.465,16.431,6.079,8.19
TP001,8,CH42,CH420001,ALRU,1946,MORTALITY,8,0.593,6.31,2.335,3.183
TP001,8,CH42,CH420001,PISI,1946,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1946,LIVE,3,0.042,0.461,0.171,0.163
TP001,8,CH42,CH420001,PISI,1946,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1946,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1946,LIVE,215,54.404,927.4,416.403,457.467
TP001,8,CH42,CH420001,PSME,1946,MORTALITY,20,3.449,55.737,25.026,27.434
TP001,8,CH42,CH420001,TSHE,1946,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,1946,LIVE,112,6.538,97.434,40.922,39.203
TP001,8,CH42,CH420001,TSHE,1946,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1951,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1951,LIVE,337,65.078,1101.245,489.692,532.68
TP001,8,CH42,CH420001,ALL,1951,MORTALITY,8,1.844,31.862,14.306,15.729
TP001,8,CH42,CH420001,ALRU,1951,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALRU,1951,LIVE,15,1.522,17.216,6.37,8.566
TP001,8,CH42,CH420001,ALRU,1951,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1951,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1951,LIVE,3,0.048,0.537,0.199,0.191
TP001,8,CH42,CH420001,PISI,1951,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1951,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1951,LIVE,208,55.966,967.468,434.393,477.528
TP001,8,CH42,CH420001,PSME,1951,MORTALITY,8,1.844,31.862,14.306,15.729
TP001,8,CH42,CH420001,TSHE,1951,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,1951,LIVE,112,7.542,116.023,48.73,46.396
TP001,8,CH42,CH420001,TSHE,1951,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1957,INGROWTH,3,0.01,0.051,0.021,0.025
TP001,8,CH42,CH420001,ALL,1957,LIVE,327,67.257,1155.111,513.192,557.091
TP001,8,CH42,CH420001,ALL,1957,MORTALITY,13,1.421,20.843,9.358,10.215
TP001,8,CH42,CH420001,ALRU,1957,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALRU,1957,LIVE,15,1.555,17.676,6.54,8.784
TP001,8,CH42,CH420001,ALRU,1957,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1957,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1957,LIVE,3,0.053,0.603,0.223,0.214
TP001,8,CH42,CH420001,PISI,1957,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1957,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1957,LIVE,196,56.97,998.594,448.369,493.187
TP001,8,CH42,CH420001,PSME,1957,MORTALITY,13,1.421,20.843,9.358,10.215
TP001,8,CH42,CH420001,TSHE,1957,INGROWTH,3,0.01,0.051,0.021,0.025
TP001,8,CH42,CH420001,TSHE,1957,LIVE,114,8.68,138.237,58.06,54.906
TP001,8,CH42,CH420001,TSHE,1957,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1978,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1978,LIVE,290,78.795,1445.875,641.882,688.933
TP001,8,CH42,CH420001,ALL,1978,MORTALITY,38,4.775,67.362,28.847,33.187
TP001,8,CH42,CH420001,ALRU,1978,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALRU,1978,LIVE,0,0,0,0,0
TP001,8,CH42,CH420001,ALRU,1978,MORTALITY,15,1.555,17.676,6.54,8.784
TP001,8,CH42,CH420001,PISI,1978,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1978,LIVE,3,0.071,0.849,0.314,0.301
TP001,8,CH42,CH420001,PISI,1978,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1978,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1978,LIVE,176,64.78,1195.078,536.59,591.572
TP001,8,CH42,CH420001,PSME,1978,MORTALITY,20,3.209,49.626,22.282,24.373
TP001,8,CH42,CH420001,TSHE,1978,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,1978,LIVE,112,13.945,249.948,104.978,97.06
TP001,8,CH42,CH420001,TSHE,1978,MORTALITY,3,0.011,0.061,0.025,0.03
TP001,8,CH42,CH420001,ALL,1983,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1983,LIVE,270,78.306,1453.431,644.827,691.086
TP001,8,CH42,CH420001,ALL,1983,MORTALITY,20,3.007,49.433,22.186,24.353
TP001,8,CH42,CH420001,PISI,1983,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1983,LIVE,3,0.072,0.87,0.322,0.308
TP001,8,CH42,CH420001,PISI,1983,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1983,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1983,LIVE,161,63.615,1187.204,533.055,587.963
TP001,8,CH42,CH420001,PSME,1983,MORTALITY,15,2.961,49.117,22.053,24.204
TP001,8,CH42,CH420001,TSHE,1983,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,1983,LIVE,107,14.618,265.357,111.45,102.815
TP001,8,CH42,CH420001,TSHE,1983,MORTALITY,5,0.046,0.316,0.133,0.148
TP001,8,CH42,CH420001,ALL,1989,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1989,LIVE,257,78.743,1480.855,656.17,700.815
TP001,8,CH42,CH420001,ALL,1989,MORTALITY,13,2.66,44.986,20.197,22.183
TP001,8,CH42,CH420001,PISI,1989,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1989,LIVE,3,0.076,0.923,0.342,0.327
TP001,8,CH42,CH420001,PISI,1989,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1989,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1989,LIVE,151,62.615,1181.276,530.393,585.309
TP001,8,CH42,CH420001,PSME,1989,MORTALITY,10,2.649,44.93,20.173,22.155
TP001,8,CH42,CH420001,TSHE,1989,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,1989,LIVE,104,16.053,298.656,125.435,115.179
TP001,8,CH42,CH420001,TSHE,1989,MORTALITY,3,0.011,0.057,0.024,0.028
TP001,8,CH42,CH420001,ALL,1994,INGROWTH,3,0.024,0.162,0.068,0.077
TP001,8,CH42,CH420001,ALL,1994,LIVE,243,78.048,1492.153,660.642,704.019
TP001,8,CH42,CH420001,ALL,1994,MORTALITY,18,4.104,69.263,30.955,33.728
TP001,8,CH42,CH420001,PISI,1994,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1994,LIVE,3,0.079,0.967,0.358,0.343
TP001,8,CH42,CH420001,PISI,1994,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1994,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1994,LIVE,136,61.173,1171.956,526.208,581.081
TP001,8,CH42,CH420001,PSME,1994,MORTALITY,15,3.771,64.302,28.871,31.72
TP001,8,CH42,CH420001,TSHE,1994,INGROWTH,3,0.024,0.162,0.068,0.077
TP001,8,CH42,CH420001,TSHE,1994,LIVE,104,16.796,319.229,134.076,122.595
TP001,8,CH42,CH420001,TSHE,1994,MORTALITY,3,0.333,4.961,2.084,2.009
TP001,8,CH42,CH420001,ALL,1999,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,1999,LIVE,235,78.784,1524.738,674.587,717.424
TP001,8,CH42,CH420001,ALL,1999,MORTALITY,8,2.121,36.305,16.301,17.909
TP001,8,CH42,CH420001,PISI,1999,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,1999,LIVE,3,0.081,0.99,0.366,0.351
TP001,8,CH42,CH420001,PISI,1999,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1999,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,1999,LIVE,129,60.951,1180.933,530.239,585.823
TP001,8,CH42,CH420001,PSME,1999,MORTALITY,8,2.121,36.305,16.301,17.909
TP001,8,CH42,CH420001,TSHE,1999,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,1999,LIVE,104,17.752,342.815,143.982,131.25
TP001,8,CH42,CH420001,TSHE,1999,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,2004,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,2004,LIVE,235,82.057,1605.355,709.973,753.972
TP001,8,CH42,CH420001,ALL,2004,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,2004,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,2004,LIVE,3,0.082,1.013,0.375,0.359
TP001,8,CH42,CH420001,PISI,2004,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,2004,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,2004,LIVE,129,63.129,1233.598,553.886,612.183
TP001,8,CH42,CH420001,PSME,2004,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,2004,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,2004,LIVE,104,18.846,370.744,155.713,141.43
TP001,8,CH42,CH420001,TSHE,2004,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,2009,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,ALL,2009,LIVE,228,83.236,1648.217,729.112,774.787
TP001,8,CH42,CH420001,ALL,2009,MORTALITY,8,2.421,46.061,19.981,19.906
TP001,8,CH42,CH420001,PISI,2009,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PISI,2009,LIVE,3,0.082,1.013,0.375,0.359
TP001,8,CH42,CH420001,PISI,2009,MORTALITY,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,PSME,2009,LIVE,124,64.35,1272.81,571.492,631.98
TP001,8,CH42,CH420001,PSME,2009,MORTALITY,5,1.297,21.922,9.843,10.808
TP001,8,CH42,CH420001,TSHE,2009,INGROWTH,0,0,0,0,0
TP001,8,CH42,CH420001,TSHE,2009,LIVE,102,18.804,374.394,157.246,142.448
TP001,8,CH42,CH420001,TSHE,2009,MORTALITY,3,1.124,24.139,10.138,9.097
TP001,8,GP01,GP010001,ALL,1927,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1927,LIVE,561,59.026,848.423,380.942,415.405
TP001,8,GP01,GP010001,ALL,1927,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1927,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1927,LIVE,561,59.026,848.423,380.942,415.405
TP001,8,GP01,GP010001,PSME,1927,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1932,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1932,LIVE,507,62.35,924.345,415.031,453.19
TP001,8,GP01,GP010001,ALL,1932,MORTALITY,55,2.632,31.908,14.326,15.505
TP001,8,GP01,GP010001,PSME,1932,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1932,LIVE,507,62.35,924.345,415.031,453.19
TP001,8,GP01,GP010001,PSME,1932,MORTALITY,55,2.632,31.908,14.326,15.505
TP001,8,GP01,GP010001,ALL,1937,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1937,LIVE,445,65.556,1003.305,450.484,492.578
TP001,8,GP01,GP010001,ALL,1937,MORTALITY,62,3.069,37.716,16.934,18.341
TP001,8,GP01,GP010001,PSME,1937,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1937,LIVE,445,65.556,1003.305,450.484,492.578
TP001,8,GP01,GP010001,PSME,1937,MORTALITY,62,3.069,37.716,16.934,18.341
TP001,8,GP01,GP010001,ALL,1943,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1943,LIVE,406,68.57,1077.928,483.99,529.837
TP001,8,GP01,GP010001,ALL,1943,MORTALITY,40,2.808,37.236,16.719,18.167
TP001,8,GP01,GP010001,PSME,1943,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1943,LIVE,406,68.57,1077.928,483.99,529.837
TP001,8,GP01,GP010001,PSME,1943,MORTALITY,40,2.808,37.236,16.719,18.167
TP001,8,GP01,GP010001,ALL,1952,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1952,LIVE,371,73.971,1203.909,540.555,592.672
TP001,8,GP01,GP010001,ALL,1952,MORTALITY,35,3.531,51.385,23.072,25.178
TP001,8,GP01,GP010001,PSME,1952,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1952,LIVE,371,73.971,1203.909,540.555,592.672
TP001,8,GP01,GP010001,PSME,1952,MORTALITY,35,3.531,51.385,23.072,25.178
TP001,8,GP01,GP010001,ALL,1957,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1957,LIVE,346,74.827,1239.966,556.745,610.911
TP001,8,GP01,GP010001,ALL,1957,MORTALITY,25,3.497,52.391,23.523,25.695
TP001,8,GP01,GP010001,PSME,1957,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1957,LIVE,346,74.827,1239.966,556.745,610.911
TP001,8,GP01,GP010001,PSME,1957,MORTALITY,25,3.497,52.391,23.523,25.695
TP001,8,GP01,GP010001,ALL,1972,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1972,LIVE,290,75.607,1305.47,586.156,644.358
TP001,8,GP01,GP010001,ALL,1972,MORTALITY,57,9.415,149.027,66.913,73.28
TP001,8,GP01,GP010001,PSME,1972,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1972,LIVE,290,75.607,1305.47,586.156,644.358
TP001,8,GP01,GP010001,PSME,1972,MORTALITY,57,9.415,149.027,66.913,73.28
TP001,8,GP01,GP010001,ALL,1983,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1983,LIVE,250,74.958,1333.24,598.625,658.931
TP001,8,GP01,GP010001,ALL,1983,MORTALITY,40,9.333,160.723,72.164,79.331
TP001,8,GP01,GP010001,PSME,1983,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1983,LIVE,250,74.958,1333.24,598.625,658.931
TP001,8,GP01,GP010001,PSME,1983,MORTALITY,40,9.333,160.723,72.164,79.331
TP001,8,GP01,GP010001,ABAM,1989,INGROWTH,3,0.005,0.02,0.008,0.011
TP001,8,GP01,GP010001,ABAM,1989,LIVE,3,0.005,0.02,0.008,0.011
TP001,8,GP01,GP010001,ABAM,1989,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ACMA,1989,INGROWTH,30,0.154,1.061,0.467,0.655
TP001,8,GP01,GP010001,ACMA,1989,LIVE,30,0.154,1.061,0.467,0.655
TP001,8,GP01,GP010001,ACMA,1989,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1989,INGROWTH,403,2.606,17.31,7.336,8.368
TP001,8,GP01,GP010001,ALL,1989,LIVE,645,80.968,1433.78,643.331,708.937
TP001,8,GP01,GP010001,ALL,1989,MORTALITY,8,0.92,13.343,5.991,6.535
TP001,8,GP01,GP010001,ALRU,1989,INGROWTH,5,0.02,0.1,0.037,0.06
TP001,8,GP01,GP010001,ALRU,1989,LIVE,5,0.02,0.1,0.037,0.06
TP001,8,GP01,GP010001,ALRU,1989,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,CONU,1989,INGROWTH,23,0.065,0.309,0.179,0.171
TP001,8,GP01,GP010001,CONU,1989,LIVE,23,0.065,0.309,0.179,0.171
TP001,8,GP01,GP010001,CONU,1989,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1989,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1989,LIVE,243,78.362,1416.471,635.995,700.569
TP001,8,GP01,GP010001,PSME,1989,MORTALITY,8,0.92,13.343,5.991,6.535
TP001,8,GP01,GP010001,TSHE,1989,INGROWTH,344,2.362,15.82,6.644,7.471
TP001,8,GP01,GP010001,TSHE,1989,LIVE,344,2.362,15.82,6.644,7.471
TP001,8,GP01,GP010001,TSHE,1989,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ABAM,1994,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ABAM,1994,LIVE,3,0.012,0.059,0.025,0.032
TP001,8,GP01,GP010001,ABAM,1994,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ACMA,1994,INGROWTH,62,0.195,1.114,0.49,0.73
TP001,8,GP01,GP010001,ACMA,1994,LIVE,92,0.526,3.822,1.682,2.319
TP001,8,GP01,GP010001,ACMA,1994,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1994,INGROWTH,159,0.565,3.078,1.315,1.703
TP001,8,GP01,GP010001,ALL,1994,LIVE,675,46.326,795.481,356.231,393.069
TP001,8,GP01,GP010001,ALL,1994,MORTALITY,131,39.024,702.621,315.475,347.467
TP001,8,GP01,GP010001,ALRU,1994,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALRU,1994,LIVE,5,0.034,0.194,0.072,0.113
TP001,8,GP01,GP010001,ALRU,1994,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,CONU,1994,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,CONU,1994,LIVE,23,0.081,0.404,0.234,0.223
TP001,8,GP01,GP010001,CONU,1994,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1994,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1994,LIVE,117,41.351,758.548,340.588,375.397
TP001,8,GP01,GP010001,PSME,1994,MORTALITY,127,39.01,702.551,315.446,347.432
TP001,8,GP01,GP010001,TSHE,1994,INGROWTH,97,0.369,1.965,0.825,0.973
TP001,8,GP01,GP010001,TSHE,1994,LIVE,438,4.322,32.454,13.63,14.985
TP001,8,GP01,GP010001,TSHE,1994,MORTALITY,5,0.015,0.07,0.029,0.035
TP001,8,GP01,GP010001,ABAM,1999,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ABAM,1999,LIVE,3,0.02,0.116,0.048,0.061
TP001,8,GP01,GP010001,ABAM,1999,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ACMA,1999,INGROWTH,67,0.223,1.294,0.569,0.843
TP001,8,GP01,GP010001,ACMA,1999,LIVE,159,1.309,10.511,4.625,6.197
TP001,8,GP01,GP010001,ACMA,1999,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ALL,1999,INGROWTH,144,0.455,2.421,1.044,1.428
TP001,8,GP01,GP010001,ALL,1999,LIVE,809,52.226,882.509,394.407,435.293
TP001,8,GP01,GP010001,ALL,1999,MORTALITY,15,0.337,4.197,1.878,2.051
TP001,8,GP01,GP010001,ALRU,1999,INGROWTH,10,0.03,0.138,0.051,0.084
TP001,8,GP01,GP010001,ALRU,1999,LIVE,15,0.076,0.421,0.156,0.246
TP001,8,GP01,GP010001,ALRU,1999,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,CONU,1999,INGROWTH,5,0.011,0.049,0.029,0.027
TP001,8,GP01,GP010001,CONU,1999,LIVE,30,0.119,0.605,0.351,0.334
TP001,8,GP01,GP010001,CONU,1999,MORTALITY,3,0.007,0.032,0.019,0.018
TP001,8,GP01,GP010001,PSME,1999,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,1999,LIVE,114,43.499,809.216,363.338,400.717
TP001,8,GP01,GP010001,PSME,1999,MORTALITY,3,0.273,3.812,1.712,1.864
TP001,8,GP01,GP010001,TSHE,1999,INGROWTH,62,0.191,0.94,0.395,0.473
TP001,8,GP01,GP010001,TSHE,1999,LIVE,490,7.204,61.64,25.889,27.738
TP001,8,GP01,GP010001,TSHE,1999,MORTALITY,10,0.058,0.353,0.148,0.17
TP001,8,GP01,GP010001,ABAM,2005,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ABAM,2005,LIVE,3,0.028,0.181,0.075,0.093
TP001,8,GP01,GP010001,ABAM,2005,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ACMA,2005,INGROWTH,77,0.28,1.692,0.744,1.088
TP001,8,GP01,GP010001,ACMA,2005,LIVE,233,2.426,20.961,9.223,12.118
TP001,8,GP01,GP010001,ACMA,2005,MORTALITY,5,0.024,0.152,0.067,0.097
TP001,8,GP01,GP010001,ALL,2005,INGROWTH,112,0.421,2.571,1.124,1.51
TP001,8,GP01,GP010001,ALL,2005,LIVE,888,56.851,952.085,424.706,468.607
TP001,8,GP01,GP010001,ALL,2005,MORTALITY,38,2.228,38.133,17.07,18.862
TP001,8,GP01,GP010001,ALRU,2005,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALRU,2005,LIVE,10,0.061,0.356,0.132,0.206
TP001,8,GP01,GP010001,ALRU,2005,MORTALITY,5,0.028,0.157,0.058,0.091
TP001,8,GP01,GP010001,CONU,2005,INGROWTH,5,0.012,0.053,0.031,0.029
TP001,8,GP01,GP010001,CONU,2005,LIVE,33,0.165,0.918,0.533,0.506
TP001,8,GP01,GP010001,CONU,2005,MORTALITY,3,0.006,0.026,0.015,0.014
TP001,8,GP01,GP010001,PSME,2005,INGROWTH,3,0.009,0.065,0.029,0.031
TP001,8,GP01,GP010001,PSME,2005,LIVE,112,44.364,837.341,375.966,414.914
TP001,8,GP01,GP010001,PSME,2005,MORTALITY,5,1.976,36.358,16.325,17.993
TP001,8,GP01,GP010001,TSHE,2005,INGROWTH,28,0.12,0.761,0.32,0.362
TP001,8,GP01,GP010001,TSHE,2005,LIVE,500,9.807,92.329,38.778,40.77
TP001,8,GP01,GP010001,TSHE,2005,MORTALITY,20,0.194,1.441,0.605,0.666
TP001,8,GP01,GP010001,ABAM,2010,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ABAM,2010,LIVE,3,0.035,0.24,0.1,0.122
TP001,8,GP01,GP010001,ABAM,2010,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,ACMA,2010,INGROWTH,20,0.08,0.498,0.219,0.317
TP001,8,GP01,GP010001,ACMA,2010,LIVE,245,3.415,31.478,13.85,17.896
TP001,8,GP01,GP010001,ACMA,2010,MORTALITY,10,0.102,0.897,0.395,0.515
TP001,8,GP01,GP010001,ALL,2010,INGROWTH,38,0.125,0.703,0.309,0.422
TP001,8,GP01,GP010001,ALL,2010,LIVE,907,63.427,1069.087,476.165,524.916
TP001,8,GP01,GP010001,ALL,2010,MORTALITY,25,0.729,9.927,4.421,4.928
TP001,8,GP01,GP010001,ALRU,2010,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,ALRU,2010,LIVE,8,0.073,0.471,0.174,0.266
TP001,8,GP01,GP010001,ALRU,2010,MORTALITY,3,0.007,0.032,0.012,0.02
TP001,8,GP01,GP010001,CONU,2010,INGROWTH,3,0.005,0.021,0.012,0.012
TP001,8,GP01,GP010001,CONU,2010,LIVE,38,0.166,0.873,0.506,0.481
TP001,8,GP01,GP010001,CONU,2010,MORTALITY,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,2010,INGROWTH,0,0,0,0,0
TP001,8,GP01,GP010001,PSME,2010,LIVE,112,47.357,910.451,408.793,451.51
TP001,8,GP01,GP010001,PSME,2010,MORTALITY,3,0.509,8.111,3.642,3.989
TP001,8,GP01,GP010001,TSHE,2010,INGROWTH,15,0.04,0.184,0.077,0.094
TP001,8,GP01,GP010001,TSHE,2010,LIVE,505,12.382,125.574,52.741,54.641
TP001,8,GP01,GP010001,TSHE,2010,MORTALITY,10,0.111,0.888,0.373,0.405
TP001,8,GP03,GP030001,ALL,1927,INGROWTH,0,0,0,0,0
TP001,8,GP03,GP030001,ALL,1927,LIVE,633,55.718,771.214,346.275,376.982
TP001,8,GP03,GP030001,ALL,1927,MORTALITY,0,0,0,0,0
TP001,8,GP03,GP030001,PSME,1927,INGROWTH,0,0,0,0,0
TP001,8,GP03,GP030001,PSME,1927,LIVE,633,55.718,771.214,346.275,376.982
TP001,8,GP03,GP030001,PSME,1927,MORTALITY,0,0,0,0,0
TP001,8,GP03,GP030001,ALL,1932,INGROWTH,0,0,0,0,0
TP001,8,GP03,GP030001,ALL,1932,LIVE,618,61.628,878.715,394.543,430.102
TP001,8,GP03,GP030001,ALL,1932,MORTALITY,15,0.522,5.883,2.642,2.85
TP001,8,GP03,GP030001,PSME,1932,INGROWTH,0,0,0,0,0
TP001,8,GP03,GP030001,PSME,1932,LIVE,618,61.628,878.715,394.543,430.102
TP001,8,GP03,GP030001,PSME,1932,MORTALITY,15,0.522,5.883,2.642,2.85
